,stasiun,pm10,so2,co,o3,no2,categori
659,DKI3 (Jagakarsa),16.0,16.0,13.0,24.0,5.0,BAIK
660,DKI3 (Jagakarsa),17.0,15.0,22.0,28.0,10.0,BAIK
661,DKI3 (Jagakarsa),19.0,17.0,14.0,28.0,9.0,BAIK
662,DKI3 (Jagakarsa),19.0,17.0,17.0,28.0,11.0,BAIK
663,DKI3 (Jagakarsa),17.0,17.0,16.0,28.0,7.0,BAIK
664,DKI3 (Jagakarsa),14.0,16.0,13.0,28.0,8.0,BAIK
665,DKI3 (Jagakarsa),13.0,17.0,14.0,23.0,11.0,BAIK
666,DKI3 (Jagakarsa),19.0,17.0,27.0,29.0,12.0,BAIK
667,DKI3 (Jagakarsa),16.0,18.0,27.0,43.0,11.0,BAIK
668,DKI3 (Jagakarsa),22.0,16.0,29.0,42.0,9.0,BAIK
669,DKI3 (Jagakarsa),15.0,15.0,21.0,24.0,15.0,BAIK
670,DKI3 (Jagakarsa),17.0,15.0,22.0,35.0,7.0,BAIK
671,DKI3 (Jagakarsa),14.0,14.0,25.0,43.0,9.0,BAIK
672,DKI3 (Jagakarsa),11.0,15.0,28.0,37.0,8.0,BAIK
673,DKI3 (Jagakarsa),18.0,15.0,24.0,23.0,16.0,BAIK
674,DKI3 (Jagakarsa),14.0,15.0,25.0,25.0,8.0,BAIK
675,DKI3 (Jagakarsa),16.0,16.0,17.0,24.0,5.0,BAIK
676,DKI3 (Jagakarsa),17.0,16.0,15.0,28.0,7.0,BAIK
677,DKI3 (Jagakarsa),15.0,16.0,19.0,30.0,8.0,BAIK
678,DKI3 (Jagakarsa),11.0,16.0,41.0,20.0,12.0,BAIK
679,DKI3 (Jagakarsa),16.0,16.0,30.0,29.0,10.0,BAIK
680,DKI3 (Jagakarsa),11.0,15.0,18.0,26.0,7.0,BAIK
681,DKI3 (Jagakarsa),10.0,15.0,16.0,25.0,12.0,BAIK
682,DKI3 (Jagakarsa),11.0,15.0,14.0,27.0,7.0,BAIK
683,DKI3 (Jagakarsa),14.0,14.0,30.0,13.0,10.0,BAIK
684,DKI3 (Jagakarsa),23.0,16.0,20.0,34.0,8.0,BAIK
685,DKI3 (Jagakarsa),14.0,15.0,11.0,36.0,6.0,BAIK
686,DKI3 (Jagakarsa),19.0,16.0,20.0,46.0,6.0,BAIK
687,DKI3 (Jagakarsa),17.0,16.0,13.0,42.0,9.0,BAIK
688,DKI3 (Jagakarsa),14.0,20.0,13.0,29.0,9.0,BAIK
689,DKI3 (Jagakarsa),12.0,16.0,11.0,26.0,12.0,BAIK
690,DKI3 (Jagakarsa),12.0,16.0,15.0,33.0,12.0,BAIK
691,DKI3 (Jagakarsa),24.0,16.0,21.0,35.0,10.0,BAIK
692,DKI3 (Jagakarsa),15.0,15.0,16.0,33.0,5.0,BAIK
693,DKI3 (Jagakarsa),13.0,15.0,28.0,31.0,18.0,BAIK
694,DKI3 (Jagakarsa),14.0,14.0,18.0,31.0,7.0,BAIK
695,DKI3 (Jagakarsa),14.0,14.0,21.0,26.0,12.0,BAIK
696,DKI3 (Jagakarsa),20.0,15.0,38.0,26.0,12.0,BAIK
697,DKI3 (Jagakarsa),13.0,15.0,16.0,31.0,6.0,BAIK
698,DKI3 (Jagakarsa),18.0,17.0,35.0,23.0,10.0,BAIK
699,DKI3 (Jagakarsa),10.0,16.0,28.0,27.0,12.0,BAIK
700,DKI3 (Jagakarsa),14.0,14.0,23.0,19.0,8.0,BAIK
701,DKI3 (Jagakarsa),11.0,15.0,19.0,18.0,6.0,BAIK
702,DKI3 (Jagakarsa),13.0,15.0,37.0,18.0,10.0,BAIK
703,DKI3 (Jagakarsa),12.0,16.0,21.0,31.0,8.0,BAIK
704,DKI3 (Jagakarsa),19.0,16.0,38.0,17.0,8.0,BAIK
705,DKI3 (Jagakarsa),10.0,15.0,30.0,15.0,7.0,BAIK
706,DKI3 (Jagakarsa),11.0,15.0,22.0,31.0,8.0,BAIK
707,DKI3 (Jagakarsa),8.0,14.0,18.0,17.0,11.0,BAIK
708,DKI3 (Jagakarsa),14.0,16.0,21.0,19.0,7.0,BAIK
709,DKI3 (Jagakarsa),24.0,15.0,25.0,49.0,8.0,BAIK
710,DKI3 (Jagakarsa),15.0,16.0,22.0,27.0,7.0,BAIK
711,DKI3 (Jagakarsa),14.0,16.0,40.0,18.0,12.0,BAIK
712,DKI3 (Jagakarsa),17.0,14.0,18.0,15.0,4.0,BAIK
713,DKI3 (Jagakarsa),13.0,14.0,9.0,6.0,8.0,BAIK
714,DKI3 (Jagakarsa),20.0,15.0,14.0,11.0,5.0,BAIK
715,DKI3 (Jagakarsa),18.0,14.0,12.0,7.0,3.0,BAIK
716,DKI3 (Jagakarsa),19.0,15.0,14.0,12.0,5.0,BAIK
717,DKI3 (Jagakarsa),27.0,15.0,28.0,10.0,8.0,BAIK
718,DKI3 (Jagakarsa),13.0,14.0,22.0,7.0,5.0,BAIK
719,DKI3 (Jagakarsa),14.0,15.0,32.0,8.0,6.0,BAIK
720,DKI3 (Jagakarsa),12.0,15.0,9.0,5.0,8.0,BAIK
721,DKI3 (Jagakarsa),14.0,16.0,15.0,9.0,5.0,BAIK
722,DKI3 (Jagakarsa),17.0,16.0,20.0,10.0,11.0,BAIK
723,DKI3 (Jagakarsa),15.0,18.0,15.0,11.0,8.0,BAIK
724,DKI3 (Jagakarsa),15.0,15.0,16.0,9.0,4.0,BAIK
725,DKI3 (Jagakarsa),18.0,16.0,12.0,18.0,4.0,BAIK
726,DKI3 (Jagakarsa),15.0,16.0,10.0,9.0,2.0,BAIK
727,DKI3 (Jagakarsa),20.0,16.0,11.0,11.0,3.0,BAIK
728,DKI3 (Jagakarsa),22.0,17.0,19.0,11.0,11.0,BAIK
729,DKI3 (Jagakarsa),14.0,15.0,8.0,6.0,3.0,BAIK
730,DKI3 (Jagakarsa),13.0,16.0,14.0,13.0,4.0,BAIK
731,DKI3 (Jagakarsa),20.0,7.0,27.0,6.0,9.0,BAIK
732,DKI3 (Jagakarsa),16.0,5.0,28.0,7.0,9.0,BAIK
733,DKI3 (Jagakarsa),39.0,5.0,47.0,8.0,9.0,BAIK
734,DKI3 (Jagakarsa),22.0,5.0,33.0,10.0,11.0,BAIK
735,DKI3 (Jagakarsa),17.0,16.0,15.0,82.0,8.0,BAIK
736,DKI3 (Jagakarsa),13.0,5.0,36.0,22.0,7.0,BAIK
737,DKI3 (Jagakarsa),11.0,5.0,30.0,21.0,6.0,BAIK
738,DKI3 (Jagakarsa),15.0,5.0,27.0,6.0,6.0,BAIK
739,DKI3 (Jagakarsa),16.0,5.0,41.0,5.0,8.0,BAIK
740,DKI3 (Jagakarsa),16.0,5.0,25.0,8.0,5.0,BAIK
741,DKI3 (Jagakarsa),17.0,5.0,25.0,7.0,3.0,BAIK
742,DKI3 (Jagakarsa),13.0,5.0,20.0,4.0,8.0,BAIK
743,DKI3 (Jagakarsa),13.0,5.0,28.0,5.0,8.0,BAIK
744,DKI3 (Jagakarsa),13.0,5.0,21.0,5.0,8.0,BAIK
745,DKI3 (Jagakarsa),9.0,5.0,25.0,8.0,2.0,BAIK
746,DKI3 (Jagakarsa),12.0,5.0,24.0,8.0,8.0,BAIK
747,DKI3 (Jagakarsa),13.0,5.0,23.0,5.0,8.0,BAIK
748,DKI3 (Jagakarsa),12.0,5.0,22.0,5.0,8.0,BAIK
749,DKI3 (Jagakarsa),15.0,6.0,32.0,7.0,3.0,BAIK
750,DKI3 (Jagakarsa),48.0,6.0,21.0,4.0,8.0,BAIK
751,DKI3 (Jagakarsa),10.0,6.0,22.0,5.0,8.0,BAIK
752,DKI3 (Jagakarsa),14.0,6.0,20.0,5.0,8.0,BAIK
753,DKI3 (Jagakarsa),15.0,6.0,21.0,5.0,8.0,BAIK
754,DKI3 (Jagakarsa),10.0,6.0,25.0,5.0,5.0,BAIK
755,DKI3 (Jagakarsa),10.0,6.0,33.0,5.0,12.0,BAIK
756,DKI3 (Jagakarsa),12.0,6.0,36.0,5.0,7.0,BAIK
757,DKI3 (Jagakarsa),14.0,6.0,34.0,6.0,10.0,BAIK
758,DKI3 (Jagakarsa),18.0,15.0,61.0,24.0,5.0,SEDANG
759,DKI3 (Jagakarsa),16.0,8.0,30.0,6.0,5.0,BAIK
760,DKI3 (Jagakarsa),19.0,6.0,36.0,7.0,7.0,BAIK
761,DKI3 (Jagakarsa),16.0,6.0,37.0,7.0,7.0,BAIK
762,DKI3 (Jagakarsa),28.0,6.0,66.0,9.0,8.0,SEDANG
763,DKI3 (Jagakarsa),21.0,6.0,37.0,10.0,6.0,BAIK
764,DKI3 (Jagakarsa),15.0,6.0,35.0,36.0,12.0,BAIK
765,DKI3 (Jagakarsa),10.0,6.0,50.0,41.0,7.0,BAIK
766,DKI3 (Jagakarsa),17.0,9.0,72.0,65.0,11.0,SEDANG
767,DKI3 (Jagakarsa),12.0,7.0,26.0,67.0,4.0,SEDANG
768,DKI3 (Jagakarsa),14.0,8.0,41.0,59.0,9.0,SEDANG
769,DKI3 (Jagakarsa),12.0,8.0,51.0,49.0,9.0,SEDANG
770,DKI3 (Jagakarsa),19.0,8.0,46.0,65.0,8.0,SEDANG
771,DKI3 (Jagakarsa),10.0,8.0,32.0,61.0,7.0,SEDANG
772,DKI3 (Jagakarsa),12.0,7.0,46.0,50.0,8.0,BAIK
773,DKI3 (Jagakarsa),11.0,8.0,32.0,41.0,4.0,BAIK
774,DKI3 (Jagakarsa),13.0,7.0,29.0,42.0,5.0,BAIK
775,DKI3 (Jagakarsa),22.0,8.0,69.0,50.0,10.0,SEDANG
776,DKI3 (Jagakarsa),26.0,10.0,52.0,55.0,9.0,SEDANG
777,DKI3 (Jagakarsa),17.0,9.0,33.0,58.0,11.0,SEDANG
778,DKI3 (Jagakarsa),16.0,8.0,52.0,49.0,9.0,SEDANG
779,DKI3 (Jagakarsa),13.0,9.0,33.0,53.0,6.0,SEDANG
780,DKI3 (Jagakarsa),17.0,9.0,34.0,46.0,9.0,BAIK
781,DKI3 (Jagakarsa),14.0,8.0,45.0,36.0,8.0,BAIK
782,DKI3 (Jagakarsa),13.0,7.0,42.0,46.0,11.0,BAIK
783,DKI3 (Jagakarsa),11.0,8.0,68.0,40.0,8.0,SEDANG
784,DKI3 (Jagakarsa),19.0,10.0,50.0,50.0,10.0,BAIK
785,DKI3 (Jagakarsa),17.0,8.0,37.0,48.0,6.0,BAIK
786,DKI3 (Jagakarsa),14.0,8.0,56.0,48.0,7.0,SEDANG
787,DKI3 (Jagakarsa),25.0,9.0,71.0,44.0,9.0,SEDANG
788,DKI3 (Jagakarsa),18.0,8.0,50.0,72.0,10.0,SEDANG
789,DKI3 (Jagakarsa),21.0,8.0,57.0,63.0,10.0,SEDANG
790,DKI3 (Jagakarsa),19.0,9.0,48.0,50.0,10.0,BAIK
791,DKI3 (Jagakarsa),11.0,8.0,34.0,42.0,6.0,BAIK
792,DKI3 (Jagakarsa),11.0,9.0,42.0,68.0,11.0,SEDANG
793,DKI3 (Jagakarsa),24.0,11.0,58.0,51.0,11.0,SEDANG
794,DKI3 (Jagakarsa),24.0,16.0,15.0,82.0,8.0,BAIK
795,DKI3 (Jagakarsa),16.0,16.0,15.0,82.0,8.0,BAIK
796,DKI3 (Jagakarsa),9.0,10.0,15.0,70.0,9.0,SEDANG
797,DKI3 (Jagakarsa),22.0,12.0,45.0,121.0,11.0,TIDAK SEHAT
798,DKI3 (Jagakarsa),13.0,12.0,35.0,147.0,12.0,TIDAK SEHAT
799,DKI3 (Jagakarsa),12.0,9.0,38.0,129.0,14.0,TIDAK SEHAT
800,DKI3 (Jagakarsa),12.0,8.0,43.0,65.0,12.0,SEDANG
801,DKI3 (Jagakarsa),13.0,11.0,48.0,39.0,9.0,BAIK
802,DKI3 (Jagakarsa),15.0,10.0,40.0,41.0,9.0,BAIK
803,DKI3 (Jagakarsa),12.0,12.0,27.0,35.0,6.0,BAIK
804,DKI3 (Jagakarsa),51.0,9.0,40.0,37.0,8.0,BAIK
805,DKI3 (Jagakarsa),14.0,9.0,27.0,44.0,5.0,BAIK
806,DKI3 (Jagakarsa),51.0,10.0,44.0,39.0,8.0,BAIK
807,DKI3 (Jagakarsa),36.0,9.0,23.0,30.0,5.0,BAIK
808,DKI3 (Jagakarsa),17.0,8.0,30.0,35.0,4.0,BAIK
809,DKI3 (Jagakarsa),19.0,9.0,30.0,43.0,6.0,BAIK
810,DKI3 (Jagakarsa),33.0,9.0,36.0,41.0,6.0,BAIK
811,DKI3 (Jagakarsa),20.0,9.0,26.0,62.0,4.0,SEDANG
812,DKI3 (Jagakarsa),22.0,9.0,25.0,43.0,4.0,BAIK
813,DKI3 (Jagakarsa),33.0,9.0,61.0,47.0,10.0,SEDANG
814,DKI3 (Jagakarsa),41.0,10.0,44.0,52.0,9.0,SEDANG
815,DKI3 (Jagakarsa),24.0,10.0,30.0,45.0,9.0,BAIK
816,DKI3 (Jagakarsa),14.0,9.0,52.0,29.0,6.0,SEDANG
817,DKI3 (Jagakarsa),29.0,9.0,46.0,49.0,8.0,BAIK
818,DKI3 (Jagakarsa),27.0,11.0,35.0,91.0,11.0,SEDANG
819,DKI3 (Jagakarsa),37.0,11.0,33.0,130.0,10.0,TIDAK SEHAT
820,DKI3 (Jagakarsa),16.0,9.0,27.0,109.0,11.0,TIDAK SEHAT
821,DKI3 (Jagakarsa),16.0,9.0,30.0,92.0,12.0,SEDANG
822,DKI3 (Jagakarsa),22.0,10.0,36.0,113.0,10.0,TIDAK SEHAT
823,DKI3 (Jagakarsa),24.0,10.0,27.0,131.0,9.0,TIDAK SEHAT
824,DKI3 (Jagakarsa),37.0,10.0,46.0,94.0,12.0,SEDANG
825,DKI3 (Jagakarsa),26.0,10.0,44.0,48.0,11.0,BAIK
826,DKI3 (Jagakarsa),27.0,9.0,43.0,62.0,11.0,SEDANG
827,DKI3 (Jagakarsa),18.0,10.0,58.0,83.0,15.0,SEDANG
828,DKI3 (Jagakarsa),24.0,10.0,33.0,77.0,13.0,SEDANG
829,DKI3 (Jagakarsa),18.0,9.0,53.0,74.0,10.0,SEDANG
830,DKI3 (Jagakarsa),25.0,10.0,47.0,76.0,13.0,SEDANG
831,DKI3 (Jagakarsa),17.0,10.0,29.0,72.0,15.0,SEDANG
832,DKI3 (Jagakarsa),21.0,9.0,33.0,72.0,12.0,SEDANG
833,DKI3 (Jagakarsa),14.0,9.0,45.0,64.0,9.0,SEDANG
834,DKI3 (Jagakarsa),20.0,10.0,45.0,54.0,9.0,SEDANG
835,DKI3 (Jagakarsa),19.0,10.0,52.0,96.0,12.0,SEDANG
836,DKI3 (Jagakarsa),14.0,10.0,42.0,68.0,10.0,SEDANG
837,DKI3 (Jagakarsa),23.0,10.0,41.0,52.0,7.0,SEDANG
838,DKI3 (Jagakarsa),20.0,11.0,29.0,31.0,9.0,BAIK
839,DKI3 (Jagakarsa),19.0,10.0,46.0,65.0,9.0,SEDANG
840,DKI3 (Jagakarsa),13.0,9.0,42.0,52.0,10.0,SEDANG
841,DKI3 (Jagakarsa),17.0,9.0,64.0,87.0,12.0,SEDANG
842,DKI3 (Jagakarsa),17.0,10.0,36.0,57.0,8.0,SEDANG
843,DKI3 (Jagakarsa),18.0,11.0,30.0,88.0,6.0,SEDANG
844,DKI3 (Jagakarsa),17.0,11.0,31.0,65.0,13.0,SEDANG
845,DKI3 (Jagakarsa),19.0,11.0,54.0,67.0,30.0,SEDANG
846,DKI3 (Jagakarsa),15.0,10.0,37.0,83.0,18.0,SEDANG
847,DKI3 (Jagakarsa),15.0,11.0,35.0,87.0,10.0,SEDANG
848,DKI3 (Jagakarsa),15.0,10.0,37.0,54.0,12.0,SEDANG
849,DKI3 (Jagakarsa),19.0,10.0,47.0,51.0,10.0,SEDANG
850,DKI3 (Jagakarsa),11.0,12.0,32.0,82.0,9.0,SEDANG
851,DKI3 (Jagakarsa),12.0,10.0,27.0,66.0,7.0,SEDANG
852,DKI3 (Jagakarsa),18.0,11.0,42.0,101.0,11.0,TIDAK SEHAT
853,DKI3 (Jagakarsa),14.0,10.0,34.0,119.0,10.0,TIDAK SEHAT
854,DKI3 (Jagakarsa),13.0,10.0,21.0,24.0,3.0,BAIK
855,DKI3 (Jagakarsa),13.0,10.0,28.0,18.0,8.0,BAIK
856,DKI3 (Jagakarsa),12.0,10.0,30.0,16.0,8.0,BAIK
857,DKI3 (Jagakarsa),10.0,10.0,31.0,17.0,8.0,BAIK
858,DKI3 (Jagakarsa),11.0,10.0,26.0,18.0,3.0,BAIK
859,DKI3 (Jagakarsa),10.0,10.0,25.0,19.0,4.0,BAIK
860,DKI3 (Jagakarsa),17.0,10.0,22.0,19.0,3.0,BAIK
861,DKI3 (Jagakarsa),18.0,10.0,27.0,22.0,2.0,BAIK
862,DKI3 (Jagakarsa),12.0,11.0,27.0,77.0,8.0,SEDANG
863,DKI3 (Jagakarsa),15.0,10.0,34.0,65.0,5.0,SEDANG
864,DKI3 (Jagakarsa),16.0,10.0,31.0,96.0,9.0,SEDANG
865,DKI3 (Jagakarsa),12.0,11.0,27.0,41.0,7.0,BAIK
866,DKI3 (Jagakarsa),13.0,11.0,47.0,60.0,9.0,SEDANG
867,DKI3 (Jagakarsa),12.0,11.0,39.0,48.0,8.0,BAIK
868,DKI3 (Jagakarsa),15.0,10.0,28.0,67.0,7.0,SEDANG
869,DKI3 (Jagakarsa),15.0,12.0,24.0,49.0,7.0,BAIK
870,DKI3 (Jagakarsa),13.0,12.0,40.0,79.0,10.0,SEDANG
871,DKI3 (Jagakarsa),13.0,11.0,24.0,72.0,6.0,SEDANG
872,DKI3 (Jagakarsa),11.0,11.0,27.0,47.0,9.0,BAIK
873,DKI3 (Jagakarsa),13.0,12.0,42.0,57.0,12.0,SEDANG
874,DKI3 (Jagakarsa),11.0,12.0,30.0,58.0,9.0,SEDANG
875,DKI3 (Jagakarsa),12.0,12.0,28.0,61.0,6.0,SEDANG
876,DKI3 (Jagakarsa),15.0,10.0,30.0,53.0,7.0,SEDANG
877,DKI3 (Jagakarsa),10.0,11.0,31.0,68.0,8.0,SEDANG
878,DKI3 (Jagakarsa),14.0,11.0,37.0,66.0,5.0,SEDANG
879,DKI3 (Jagakarsa),13.0,12.0,32.0,77.0,9.0,SEDANG
880,DKI3 (Jagakarsa),25.0,12.0,31.0,105.0,8.0,TIDAK SEHAT
881,DKI3 (Jagakarsa),24.0,12.0,30.0,97.0,6.0,SEDANG
882,DKI3 (Jagakarsa),14.0,12.0,32.0,84.0,10.0,SEDANG
883,DKI3 (Jagakarsa),14.0,13.0,27.0,83.0,9.0,SEDANG
884,DKI3 (Jagakarsa),14.0,13.0,36.0,90.0,12.0,SEDANG
885,DKI3 (Jagakarsa),14.0,12.0,34.0,77.0,8.0,SEDANG
886,DKI3 (Jagakarsa),12.0,11.0,29.0,83.0,7.0,SEDANG
887,DKI3 (Jagakarsa),22.0,12.0,41.0,85.0,13.0,SEDANG
888,DKI3 (Jagakarsa),12.0,11.0,30.0,74.0,9.0,SEDANG
889,DKI3 (Jagakarsa),14.0,16.0,15.0,82.0,8.0,BAIK
890,DKI3 (Jagakarsa),10.0,16.0,15.0,82.0,8.0,BAIK
891,DKI3 (Jagakarsa),20.0,11.0,36.0,68.0,11.0,SEDANG
892,DKI3 (Jagakarsa),12.0,11.0,53.0,83.0,10.0,SEDANG
893,DKI3 (Jagakarsa),10.0,11.0,35.0,53.0,8.0,SEDANG
894,DKI3 (Jagakarsa),14.0,11.0,39.0,77.0,12.0,SEDANG
895,DKI3 (Jagakarsa),12.0,10.0,30.0,84.0,5.0,SEDANG
896,DKI3 (Jagakarsa),12.0,11.0,42.0,60.0,8.0,SEDANG
897,DKI3 (Jagakarsa),34.0,12.0,31.0,51.0,8.0,SEDANG
898,DKI3 (Jagakarsa),28.0,12.0,42.0,56.0,10.0,SEDANG
899,DKI3 (Jagakarsa),34.0,11.0,35.0,65.0,6.0,SEDANG
900,DKI3 (Jagakarsa),76.0,11.0,45.0,54.0,9.0,SEDANG
901,DKI3 (Jagakarsa),47.0,11.0,43.0,51.0,8.0,SEDANG
902,DKI3 (Jagakarsa),35.0,12.0,45.0,78.0,11.0,SEDANG
903,DKI3 (Jagakarsa),45.0,11.0,41.0,90.0,7.0,SEDANG
904,DKI3 (Jagakarsa),49.0,11.0,40.0,81.0,9.0,SEDANG
905,DKI3 (Jagakarsa),51.0,12.0,39.0,90.0,14.0,SEDANG
906,DKI3 (Jagakarsa),51.0,15.0,37.0,113.0,10.0,TIDAK SEHAT
907,DKI3 (Jagakarsa),53.0,12.0,34.0,108.0,11.0,TIDAK SEHAT
908,DKI3 (Jagakarsa),75.0,14.0,47.0,115.0,13.0,TIDAK SEHAT
909,DKI3 (Jagakarsa),55.0,13.0,48.0,78.0,18.0,SEDANG
910,DKI3 (Jagakarsa),41.0,13.0,28.0,80.0,9.0,SEDANG
911,DKI3 (Jagakarsa),23.0,12.0,30.0,87.0,7.0,SEDANG
912,DKI3 (Jagakarsa),53.0,12.0,34.0,72.0,14.0,SEDANG
913,DKI3 (Jagakarsa),35.0,13.0,28.0,88.0,8.0,SEDANG
914,DKI3 (Jagakarsa),21.0,12.0,22.0,97.0,5.0,SEDANG
915,DKI3 (Jagakarsa),39.0,13.0,29.0,79.0,16.0,SEDANG
916,DKI3 (Jagakarsa),43.0,13.0,29.0,94.0,15.0,SEDANG
917,DKI3 (Jagakarsa),33.0,14.0,38.0,72.0,18.0,SEDANG
918,DKI3 (Jagakarsa),45.0,13.0,31.0,67.0,8.0,SEDANG
919,DKI3 (Jagakarsa),33.0,13.0,34.0,61.0,11.0,SEDANG
920,DKI3 (Jagakarsa),27.0,13.0,24.0,80.0,8.0,SEDANG
921,DKI3 (Jagakarsa),27.0,13.0,30.0,74.0,9.0,SEDANG
922,DKI3 (Jagakarsa),28.0,17.0,33.0,101.0,12.0,TIDAK SEHAT
923,DKI3 (Jagakarsa),50.0,13.0,30.0,65.0,7.0,SEDANG
924,DKI3 (Jagakarsa),31.0,13.0,23.0,75.0,6.0,SEDANG
925,DKI3 (Jagakarsa),20.0,14.0,24.0,87.0,12.0,SEDANG
926,DKI3 (Jagakarsa),21.0,14.0,22.0,94.0,8.0,SEDANG
927,DKI3 (Jagakarsa),31.0,14.0,52.0,79.0,15.0,SEDANG
928,DKI3 (Jagakarsa),26.0,15.0,23.0,95.0,11.0,SEDANG
929,DKI3 (Jagakarsa),26.0,15.0,21.0,123.0,20.0,TIDAK SEHAT
930,DKI3 (Jagakarsa),17.0,14.0,23.0,109.0,12.0,TIDAK SEHAT
931,DKI3 (Jagakarsa),14.0,13.0,20.0,95.0,8.0,SEDANG
932,DKI3 (Jagakarsa),23.0,14.0,21.0,86.0,8.0,SEDANG
933,DKI3 (Jagakarsa),20.0,14.0,22.0,77.0,9.0,SEDANG
934,DKI3 (Jagakarsa),20.0,15.0,21.0,64.0,7.0,SEDANG
935,DKI3 (Jagakarsa),17.0,15.0,20.0,54.0,6.0,SEDANG
936,DKI3 (Jagakarsa),19.0,14.0,21.0,53.0,6.0,SEDANG
937,DKI3 (Jagakarsa),15.0,14.0,25.0,39.0,6.0,BAIK
938,DKI3 (Jagakarsa),16.0,14.0,19.0,45.0,5.0,BAIK
939,DKI3 (Jagakarsa),21.0,14.0,31.0,44.0,7.0,BAIK
940,DKI3 (Jagakarsa),17.0,13.0,18.0,58.0,5.0,SEDANG
941,DKI3 (Jagakarsa),15.0,13.0,21.0,56.0,5.0,SEDANG
942,DKI3 (Jagakarsa),16.0,13.0,19.0,61.0,4.0,SEDANG
943,DKI3 (Jagakarsa),12.0,14.0,18.0,64.0,4.0,SEDANG
944,DKI3 (Jagakarsa),9.0,14.0,21.0,61.0,6.0,SEDANG
945,DKI3 (Jagakarsa),19.0,14.0,30.0,56.0,6.0,SEDANG
946,DKI3 (Jagakarsa),15.0,14.0,20.0,53.0,7.0,SEDANG
947,DKI3 (Jagakarsa),12.0,14.0,23.0,79.0,6.0,SEDANG
948,DKI3 (Jagakarsa),16.0,13.0,27.0,80.0,8.0,SEDANG
949,DKI3 (Jagakarsa),19.0,13.0,26.0,82.0,10.0,SEDANG
950,DKI3 (Jagakarsa),18.0,14.0,26.0,66.0,8.0,SEDANG
951,DKI3 (Jagakarsa),17.0,15.0,23.0,54.0,10.0,SEDANG
952,DKI3 (Jagakarsa),30.0,14.0,26.0,73.0,8.0,SEDANG
953,DKI3 (Jagakarsa),13.0,14.0,23.0,82.0,6.0,SEDANG
954,DKI3 (Jagakarsa),13.0,14.0,28.0,91.0,6.0,SEDANG
955,DKI3 (Jagakarsa),17.0,15.0,28.0,94.0,6.0,SEDANG
956,DKI3 (Jagakarsa),12.0,16.0,20.0,69.0,9.0,SEDANG
957,DKI3 (Jagakarsa),20.0,15.0,37.0,85.0,13.0,SEDANG
958,DKI3 (Jagakarsa),14.0,14.0,21.0,73.0,10.0,SEDANG
959,DKI3 (Jagakarsa),16.0,14.0,21.0,84.0,7.0,SEDANG
960,DKI3 (Jagakarsa),23.0,15.0,18.0,88.0,8.0,SEDANG
961,DKI3 (Jagakarsa),17.0,15.0,22.0,95.0,9.0,SEDANG
962,DKI3 (Jagakarsa),25.0,15.0,31.0,71.0,10.0,SEDANG
963,DKI3 (Jagakarsa),14.0,15.0,23.0,59.0,13.0,SEDANG
964,DKI3 (Jagakarsa),13.0,16.0,21.0,74.0,9.0,SEDANG
965,DKI3 (Jagakarsa),11.0,14.0,21.0,74.0,6.0,SEDANG
966,DKI3 (Jagakarsa),17.0,13.0,28.0,83.0,12.0,SEDANG
967,DKI3 (Jagakarsa),13.0,14.0,21.0,56.0,6.0,SEDANG
968,DKI3 (Jagakarsa),11.0,16.0,22.0,75.0,8.0,SEDANG
969,DKI3 (Jagakarsa),13.0,15.0,20.0,68.0,8.0,SEDANG
970,DKI3 (Jagakarsa),9.0,15.0,18.0,77.0,5.0,SEDANG
971,DKI3 (Jagakarsa),11.0,16.0,18.0,79.0,8.0,SEDANG
972,DKI3 (Jagakarsa),16.0,15.0,19.0,82.0,8.0,SEDANG
973,DKI3 (Jagakarsa),16.0,14.0,21.0,92.0,10.0,SEDANG
974,DKI3 (Jagakarsa),15.0,14.0,19.0,98.0,8.0,SEDANG
975,DKI3 (Jagakarsa),11.0,14.0,15.0,96.0,5.0,SEDANG
976,DKI3 (Jagakarsa),13.0,15.0,22.0,77.0,7.0,SEDANG
977,DKI3 (Jagakarsa),17.0,15.0,17.0,84.0,5.0,SEDANG
978,DKI3 (Jagakarsa),19.0,15.0,25.0,102.0,9.0,TIDAK SEHAT
979,DKI3 (Jagakarsa),11.0,15.0,23.0,95.0,13.0,SEDANG
980,DKI3 (Jagakarsa),13.0,14.0,25.0,83.0,9.0,SEDANG
981,DKI3 (Jagakarsa),13.0,15.0,21.0,75.0,8.0,SEDANG
982,DKI3 (Jagakarsa),13.0,15.0,26.0,100.0,8.0,SEDANG
983,DKI3 (Jagakarsa),9.0,14.0,19.0,75.0,5.0,SEDANG
984,DKI3 (Jagakarsa),13.0,15.0,19.0,92.0,6.0,SEDANG
985,DKI3 (Jagakarsa),16.0,15.0,19.0,71.0,8.0,SEDANG
986,DKI3 (Jagakarsa),17.0,15.0,21.0,70.0,12.0,SEDANG
987,DKI3 (Jagakarsa),51.0,16.0,23.0,61.0,11.0,SEDANG
988,DKI3 (Jagakarsa),46.0,15.0,19.0,74.0,9.0,SEDANG
989,DKI3 (Jagakarsa),40.0,15.0,20.0,71.0,6.0,SEDANG
990,DKI3 (Jagakarsa),32.0,15.0,21.0,75.0,6.0,SEDANG
991,DKI3 (Jagakarsa),28.0,15.0,20.0,83.0,10.0,SEDANG
992,DKI3 (Jagakarsa),35.0,15.0,24.0,102.0,8.0,TIDAK SEHAT
