,stasiun,pm10,so2,co,o3,no2,categori
664,DKI1 (Bunderan HI),57.0,10.0,33.0,56.0,21.0,SEDANG
665,DKI1 (Bunderan HI),44.0,10.0,30.0,90.0,19.0,SEDANG
666,DKI1 (Bunderan HI),54.0,9.0,32.0,77.0,22.0,SEDANG
667,DKI1 (Bunderan HI),39.0,8.0,34.0,74.0,24.0,SEDANG
668,DKI1 (Bunderan HI),47.0,9.0,31.0,59.0,18.0,SEDANG
669,DKI1 (Bunderan HI),60.0,13.0,37.0,53.0,22.0,SEDANG
670,DKI1 (Bunderan HI),38.0,11.0,28.0,70.0,21.0,SEDANG
671,DKI1 (Bunderan HI),52.0,13.0,31.0,61.0,21.0,SEDANG
672,DKI1 (Bunderan HI),61.0,12.0,41.0,80.0,26.0,SEDANG
673,DKI1 (Bunderan HI),51.0,9.0,24.0,55.0,21.0,SEDANG
674,DKI1 (Bunderan HI),36.0,10.0,27.0,45.0,19.0,BAIK
675,DKI1 (Bunderan HI),50.0,11.0,29.0,51.0,19.0,SEDANG
676,DKI1 (Bunderan HI),52.0,11.0,30.0,68.0,18.0,SEDANG
677,DKI1 (Bunderan HI),37.0,11.0,34.0,69.0,20.0,SEDANG
678,DKI1 (Bunderan HI),40.0,10.0,33.0,59.0,16.0,SEDANG
679,DKI1 (Bunderan HI),52.0,10.0,44.0,58.0,20.0,SEDANG
680,DKI1 (Bunderan HI),48.0,11.0,38.0,50.0,14.0,BAIK
681,DKI1 (Bunderan HI),45.0,9.0,29.0,72.0,17.0,SEDANG
682,DKI1 (Bunderan HI),36.0,9.0,30.0,64.0,17.0,SEDANG
683,DKI1 (Bunderan HI),48.0,10.0,30.0,76.0,21.0,SEDANG
684,DKI1 (Bunderan HI),59.0,11.0,39.0,67.0,25.0,SEDANG
685,DKI1 (Bunderan HI),50.0,13.0,32.0,123.0,23.0,TIDAK SEHAT
686,DKI1 (Bunderan HI),62.0,11.0,64.0,74.0,23.0,SEDANG
687,DKI1 (Bunderan HI),29.0,9.0,26.0,51.0,15.0,SEDANG
688,DKI1 (Bunderan HI),31.0,12.0,20.0,29.0,10.0,BAIK
689,DKI1 (Bunderan HI),30.0,12.0,24.0,43.0,13.0,BAIK
690,DKI1 (Bunderan HI),25.0,10.0,23.0,30.0,10.0,BAIK
691,DKI1 (Bunderan HI),28.0,11.0,29.0,39.0,16.0,BAIK
692,DKI1 (Bunderan HI),34.0,11.0,28.0,72.0,23.0,SEDANG
693,DKI1 (Bunderan HI),36.0,10.0,33.0,40.0,10.0,BAIK
694,DKI1 (Bunderan HI),43.0,9.0,51.0,40.0,9.0,SEDANG
695,DKI1 (Bunderan HI),25.0,9.0,19.0,49.0,11.0,BAIK
696,DKI1 (Bunderan HI),42.0,12.0,39.0,38.0,12.0,BAIK
697,DKI1 (Bunderan HI),35.0,17.0,31.0,29.0,18.0,BAIK
698,DKI1 (Bunderan HI),29.0,13.0,28.0,40.0,17.0,BAIK
699,DKI1 (Bunderan HI),28.0,13.0,23.0,43.0,14.0,BAIK
700,DKI1 (Bunderan HI),31.0,13.0,24.0,42.0,12.0,BAIK
701,DKI1 (Bunderan HI),47.0,14.0,23.0,37.0,12.0,BAIK
702,DKI1 (Bunderan HI),26.0,12.0,23.0,36.0,12.0,BAIK
703,DKI1 (Bunderan HI),33.0,12.0,26.0,46.0,15.0,BAIK
704,DKI1 (Bunderan HI),22.0,10.0,25.0,40.0,13.0,BAIK
705,DKI1 (Bunderan HI),22.0,11.0,11.0,37.0,10.0,BAIK
706,DKI1 (Bunderan HI),62.0,10.0,19.0,46.0,15.0,SEDANG
707,DKI1 (Bunderan HI),33.0,6.0,20.0,42.0,13.0,BAIK
708,DKI1 (Bunderan HI),55.0,7.0,39.0,48.0,14.0,BAIK
709,DKI1 (Bunderan HI),55.0,7.0,19.0,50.0,18.0,BAIK
710,DKI1 (Bunderan HI),55.0,6.0,25.0,33.0,13.0,BAIK
711,DKI1 (Bunderan HI),55.0,6.0,25.0,16.0,13.0,BAIK
712,DKI1 (Bunderan HI),55.0,6.0,25.0,42.0,13.0,BAIK
713,DKI1 (Bunderan HI),28.0,5.0,17.0,31.0,16.0,BAIK
714,DKI1 (Bunderan HI),33.0,5.0,22.0,29.0,22.0,BAIK
715,DKI1 (Bunderan HI),25.0,5.0,9.0,27.0,6.0,BAIK
716,DKI1 (Bunderan HI),33.0,6.0,11.0,22.0,8.0,BAIK
717,DKI1 (Bunderan HI),24.0,5.0,11.0,26.0,11.0,BAIK
718,DKI1 (Bunderan HI),49.0,7.0,18.0,26.0,10.0,BAIK
719,DKI1 (Bunderan HI),25.0,7.0,10.0,25.0,10.0,BAIK
720,DKI1 (Bunderan HI),27.0,6.0,12.0,36.0,10.0,BAIK
721,DKI1 (Bunderan HI),22.0,5.0,10.0,38.0,12.0,BAIK
722,DKI1 (Bunderan HI),21.0,5.0,8.0,27.0,7.0,BAIK
723,DKI1 (Bunderan HI),29.0,7.0,11.0,27.0,11.0,BAIK
724,DKI1 (Bunderan HI),32.0,7.0,11.0,35.0,12.0,BAIK
725,DKI1 (Bunderan HI),29.0,6.0,10.0,36.0,13.0,BAIK
726,DKI1 (Bunderan HI),23.0,6.0,8.0,32.0,7.0,BAIK
727,DKI1 (Bunderan HI),25.0,6.0,9.0,38.0,8.0,BAIK
728,DKI1 (Bunderan HI),26.0,6.0,7.0,41.0,11.0,BAIK
729,DKI1 (Bunderan HI),26.0,7.0,23.0,37.0,13.0,BAIK
730,DKI1 (Bunderan HI),45.0,5.0,26.0,28.0,18.0,BAIK
731,DKI1 (Bunderan HI),41.0,5.0,24.0,34.0,16.0,BAIK
732,DKI1 (Bunderan HI),39.0,4.0,27.0,36.0,20.0,BAIK
733,DKI1 (Bunderan HI),50.0,5.0,20.0,33.0,15.0,BAIK
734,DKI1 (Bunderan HI),39.0,5.0,13.0,40.0,13.0,BAIK
735,DKI1 (Bunderan HI),44.0,5.0,23.0,45.0,18.0,BAIK
736,DKI1 (Bunderan HI),54.0,5.0,20.0,41.0,16.0,SEDANG
737,DKI1 (Bunderan HI),70.0,5.0,51.0,48.0,21.0,SEDANG
738,DKI1 (Bunderan HI),44.0,8.0,43.0,40.0,16.0,BAIK
739,DKI1 (Bunderan HI),43.0,6.0,35.0,30.0,15.0,BAIK
740,DKI1 (Bunderan HI),49.0,5.0,42.0,33.0,19.0,BAIK
741,DKI1 (Bunderan HI),52.0,5.0,67.0,41.0,21.0,SEDANG
742,DKI1 (Bunderan HI),55.0,7.0,20.0,35.0,14.0,SEDANG
743,DKI1 (Bunderan HI),52.0,5.0,15.0,39.0,13.0,SEDANG
744,DKI1 (Bunderan HI),54.0,5.0,17.0,36.0,15.0,SEDANG
745,DKI1 (Bunderan HI),42.0,5.0,16.0,30.0,12.0,BAIK
746,DKI1 (Bunderan HI),55.0,6.0,48.0,38.0,21.0,BAIK
747,DKI1 (Bunderan HI),55.0,6.0,40.0,38.0,15.0,BAIK
748,DKI1 (Bunderan HI),58.0,5.0,33.0,36.0,23.0,SEDANG
749,DKI1 (Bunderan HI),41.0,5.0,19.0,32.0,16.0,BAIK
750,DKI1 (Bunderan HI),55.0,5.0,16.0,34.0,13.0,BAIK
751,DKI1 (Bunderan HI),51.0,6.0,18.0,39.0,14.0,SEDANG
752,DKI1 (Bunderan HI),49.0,6.0,18.0,32.0,12.0,BAIK
753,DKI1 (Bunderan HI),55.0,8.0,14.0,34.0,14.0,BAIK
754,DKI1 (Bunderan HI),55.0,9.0,20.0,13.0,3.0,BAIK
755,DKI1 (Bunderan HI),55.0,9.0,20.0,37.0,3.0,BAIK
756,DKI1 (Bunderan HI),61.0,9.0,36.0,40.0,19.0,SEDANG
757,DKI1 (Bunderan HI),34.0,10.0,27.0,36.0,15.0,BAIK
758,DKI1 (Bunderan HI),7.0,8.0,35.0,40.0,16.0,BAIK
759,DKI1 (Bunderan HI),31.0,6.0,38.0,37.0,12.0,BAIK
760,DKI1 (Bunderan HI),6.0,6.0,56.0,35.0,18.0,SEDANG
761,DKI1 (Bunderan HI),12.0,5.0,22.0,36.0,13.0,BAIK
762,DKI1 (Bunderan HI),8.0,5.0,34.0,43.0,24.0,BAIK
763,DKI1 (Bunderan HI),11.0,7.0,16.0,41.0,13.0,BAIK
764,DKI1 (Bunderan HI),29.0,7.0,29.0,40.0,20.0,BAIK
765,DKI1 (Bunderan HI),24.0,9.0,60.0,57.0,20.0,SEDANG
766,DKI1 (Bunderan HI),18.0,8.0,28.0,57.0,12.0,SEDANG
767,DKI1 (Bunderan HI),8.0,11.0,16.0,46.0,12.0,BAIK
768,DKI1 (Bunderan HI),18.0,11.0,29.0,46.0,17.0,BAIK
769,DKI1 (Bunderan HI),15.0,7.0,24.0,56.0,18.0,SEDANG
770,DKI1 (Bunderan HI),17.0,7.0,28.0,82.0,31.0,SEDANG
771,DKI1 (Bunderan HI),10.0,7.0,29.0,75.0,21.0,SEDANG
772,DKI1 (Bunderan HI),66.0,6.0,38.0,39.0,19.0,SEDANG
773,DKI1 (Bunderan HI),73.0,6.0,34.0,36.0,14.0,SEDANG
774,DKI1 (Bunderan HI),57.0,8.0,15.0,38.0,18.0,SEDANG
775,DKI1 (Bunderan HI),62.0,10.0,20.0,44.0,18.0,SEDANG
776,DKI1 (Bunderan HI),59.0,11.0,36.0,38.0,19.0,SEDANG
777,DKI1 (Bunderan HI),51.0,10.0,17.0,38.0,15.0,SEDANG
778,DKI1 (Bunderan HI),66.0,13.0,29.0,47.0,16.0,SEDANG
779,DKI1 (Bunderan HI),55.0,13.0,19.0,37.0,15.0,BAIK
780,DKI1 (Bunderan HI),55.0,9.0,18.0,36.0,15.0,BAIK
781,DKI1 (Bunderan HI),46.0,8.0,14.0,56.0,14.0,SEDANG
782,DKI1 (Bunderan HI),44.0,7.0,19.0,43.0,14.0,BAIK
783,DKI1 (Bunderan HI),43.0,8.0,17.0,39.0,12.0,BAIK
784,DKI1 (Bunderan HI),66.0,7.0,36.0,35.0,18.0,SEDANG
785,DKI1 (Bunderan HI),70.0,7.0,26.0,36.0,13.0,SEDANG
786,DKI1 (Bunderan HI),64.0,6.0,17.0,48.0,14.0,SEDANG
787,DKI1 (Bunderan HI),55.0,6.0,22.0,42.0,15.0,SEDANG
788,DKI1 (Bunderan HI),56.0,6.0,20.0,44.0,15.0,SEDANG
789,DKI1 (Bunderan HI),62.0,7.0,22.0,79.0,25.0,SEDANG
790,DKI1 (Bunderan HI),59.0,6.0,24.0,58.0,26.0,SEDANG
791,DKI1 (Bunderan HI),53.0,6.0,24.0,69.0,30.0,SEDANG
792,DKI1 (Bunderan HI),40.0,6.0,21.0,67.0,16.0,SEDANG
793,DKI1 (Bunderan HI),58.0,6.0,25.0,78.0,17.0,SEDANG
794,DKI1 (Bunderan HI),53.0,6.0,31.0,69.0,28.0,SEDANG
795,DKI1 (Bunderan HI),73.0,6.0,28.0,47.0,19.0,SEDANG
796,DKI1 (Bunderan HI),69.0,7.0,32.0,37.0,18.0,SEDANG
797,DKI1 (Bunderan HI),56.0,7.0,32.0,34.0,21.0,SEDANG
798,DKI1 (Bunderan HI),62.0,7.0,29.0,57.0,20.0,SEDANG
799,DKI1 (Bunderan HI),56.0,6.0,23.0,47.0,17.0,SEDANG
800,DKI1 (Bunderan HI),59.0,7.0,27.0,50.0,12.0,SEDANG
801,DKI1 (Bunderan HI),56.0,6.0,32.0,44.0,17.0,SEDANG
802,DKI1 (Bunderan HI),49.0,6.0,24.0,45.0,18.0,BAIK
803,DKI1 (Bunderan HI),57.0,6.0,32.0,48.0,21.0,SEDANG
804,DKI1 (Bunderan HI),67.0,6.0,29.0,44.0,22.0,SEDANG
805,DKI1 (Bunderan HI),51.0,7.0,32.0,43.0,15.0,SEDANG
806,DKI1 (Bunderan HI),71.0,7.0,29.0,71.0,21.0,SEDANG
807,DKI1 (Bunderan HI),69.0,7.0,34.0,69.0,18.0,SEDANG
808,DKI1 (Bunderan HI),63.0,7.0,37.0,51.0,20.0,SEDANG
809,DKI1 (Bunderan HI),45.0,18.0,26.0,31.0,12.0,BAIK
810,DKI1 (Bunderan HI),46.0,9.0,26.0,56.0,19.0,SEDANG
811,DKI1 (Bunderan HI),69.0,10.0,38.0,40.0,23.0,SEDANG
812,DKI1 (Bunderan HI),75.0,14.0,40.0,64.0,39.0,SEDANG
813,DKI1 (Bunderan HI),49.0,15.0,20.0,57.0,15.0,SEDANG
814,DKI1 (Bunderan HI),56.0,15.0,27.0,59.0,25.0,SEDANG
815,DKI1 (Bunderan HI),74.0,14.0,35.0,56.0,17.0,SEDANG
816,DKI1 (Bunderan HI),64.0,14.0,30.0,52.0,23.0,SEDANG
817,DKI1 (Bunderan HI),59.0,14.0,29.0,51.0,18.0,SEDANG
818,DKI1 (Bunderan HI),70.0,14.0,33.0,71.0,21.0,SEDANG
819,DKI1 (Bunderan HI),58.0,15.0,27.0,33.0,16.0,SEDANG
820,DKI1 (Bunderan HI),66.0,22.0,28.0,54.0,19.0,SEDANG
821,DKI1 (Bunderan HI),83.0,18.0,30.0,68.0,18.0,SEDANG
822,DKI1 (Bunderan HI),55.0,17.0,28.0,98.0,21.0,SEDANG
823,DKI1 (Bunderan HI),64.0,17.0,31.0,79.0,30.0,SEDANG
824,DKI1 (Bunderan HI),63.0,16.0,27.0,56.0,19.0,SEDANG
825,DKI1 (Bunderan HI),30.0,15.0,11.0,46.0,10.0,BAIK
826,DKI1 (Bunderan HI),26.0,15.0,9.0,39.0,7.0,BAIK
827,DKI1 (Bunderan HI),29.0,15.0,10.0,40.0,11.0,BAIK
828,DKI1 (Bunderan HI),36.0,16.0,18.0,43.0,15.0,BAIK
829,DKI1 (Bunderan HI),28.0,16.0,10.0,37.0,7.0,BAIK
830,DKI1 (Bunderan HI),34.0,15.0,11.0,42.0,12.0,BAIK
831,DKI1 (Bunderan HI),32.0,15.0,11.0,42.0,12.0,BAIK
832,DKI1 (Bunderan HI),39.0,15.0,16.0,46.0,13.0,BAIK
833,DKI1 (Bunderan HI),40.0,15.0,15.0,70.0,20.0,SEDANG
834,DKI1 (Bunderan HI),57.0,16.0,19.0,61.0,15.0,SEDANG
835,DKI1 (Bunderan HI),56.0,16.0,21.0,57.0,22.0,SEDANG
836,DKI1 (Bunderan HI),51.0,16.0,40.0,54.0,16.0,SEDANG
837,DKI1 (Bunderan HI),63.0,18.0,55.0,62.0,23.0,SEDANG
838,DKI1 (Bunderan HI),71.0,18.0,45.0,44.0,22.0,SEDANG
839,DKI1 (Bunderan HI),51.0,18.0,29.0,60.0,15.0,SEDANG
840,DKI1 (Bunderan HI),63.0,18.0,25.0,47.0,12.0,SEDANG
841,DKI1 (Bunderan HI),78.0,18.0,27.0,70.0,16.0,SEDANG
842,DKI1 (Bunderan HI),48.0,18.0,16.0,60.0,19.0,SEDANG
843,DKI1 (Bunderan HI),54.0,18.0,28.0,47.0,15.0,SEDANG
844,DKI1 (Bunderan HI),66.0,18.0,28.0,54.0,15.0,SEDANG
845,DKI1 (Bunderan HI),61.0,18.0,27.0,50.0,15.0,SEDANG
846,DKI1 (Bunderan HI),56.0,18.0,22.0,19.0,13.0,SEDANG
847,DKI1 (Bunderan HI),58.0,18.0,29.0,28.0,16.0,SEDANG
848,DKI1 (Bunderan HI),60.0,15.0,27.0,48.0,13.0,SEDANG
849,DKI1 (Bunderan HI),57.0,14.0,16.0,62.0,9.0,SEDANG
850,DKI1 (Bunderan HI),64.0,14.0,26.0,53.0,17.0,SEDANG
851,DKI1 (Bunderan HI),84.0,14.0,27.0,19.0,19.0,SEDANG
852,DKI1 (Bunderan HI),78.0,15.0,21.0,19.0,22.0,SEDANG
853,DKI1 (Bunderan HI),80.0,18.0,26.0,48.0,19.0,SEDANG
854,DKI1 (Bunderan HI),80.0,19.0,23.0,60.0,17.0,SEDANG
855,DKI1 (Bunderan HI),80.0,22.0,21.0,51.0,15.0,SEDANG
856,DKI1 (Bunderan HI),72.0,19.0,17.0,46.0,17.0,SEDANG
857,DKI1 (Bunderan HI),67.0,15.0,21.0,19.0,13.0,SEDANG
858,DKI1 (Bunderan HI),68.0,15.0,24.0,54.0,17.0,SEDANG
859,DKI1 (Bunderan HI),66.0,14.0,24.0,26.0,13.0,SEDANG
860,DKI1 (Bunderan HI),59.0,14.0,21.0,19.0,9.0,SEDANG
861,DKI1 (Bunderan HI),64.0,14.0,23.0,19.0,22.0,SEDANG
862,DKI1 (Bunderan HI),66.0,14.0,19.0,19.0,18.0,SEDANG
863,DKI1 (Bunderan HI),69.0,14.0,18.0,19.0,14.0,SEDANG
864,DKI1 (Bunderan HI),60.0,15.0,26.0,19.0,17.0,SEDANG
865,DKI1 (Bunderan HI),76.0,15.0,35.0,19.0,17.0,SEDANG
866,DKI1 (Bunderan HI),55.0,15.0,26.0,19.0,16.0,SEDANG
867,DKI1 (Bunderan HI),71.0,15.0,27.0,19.0,12.0,SEDANG
868,DKI1 (Bunderan HI),58.0,15.0,26.0,19.0,16.0,SEDANG
869,DKI1 (Bunderan HI),69.0,16.0,27.0,46.0,22.0,SEDANG
870,DKI1 (Bunderan HI),60.0,16.0,16.0,19.0,16.0,SEDANG
871,DKI1 (Bunderan HI),74.0,16.0,31.0,19.0,15.0,SEDANG
872,DKI1 (Bunderan HI),77.0,16.0,27.0,19.0,18.0,SEDANG
873,DKI1 (Bunderan HI),78.0,18.0,47.0,19.0,21.0,SEDANG
874,DKI1 (Bunderan HI),71.0,17.0,29.0,19.0,28.0,SEDANG
875,DKI1 (Bunderan HI),86.0,24.0,33.0,19.0,19.0,SEDANG
876,DKI1 (Bunderan HI),55.0,30.0,25.0,60.0,32.0,SEDANG
877,DKI1 (Bunderan HI),55.0,30.0,26.0,58.0,22.0,SEDANG
878,DKI1 (Bunderan HI),55.0,28.0,35.0,19.0,26.0,BAIK
879,DKI1 (Bunderan HI),80.0,32.0,28.0,59.0,29.0,SEDANG
880,DKI1 (Bunderan HI),77.0,37.0,28.0,43.0,25.0,SEDANG
881,DKI1 (Bunderan HI),72.0,34.0,24.0,46.0,19.0,SEDANG
882,DKI1 (Bunderan HI),70.0,32.0,22.0,49.0,28.0,SEDANG
883,DKI1 (Bunderan HI),72.0,37.0,17.0,43.0,25.0,SEDANG
884,DKI1 (Bunderan HI),68.0,31.0,17.0,63.0,14.0,SEDANG
885,DKI1 (Bunderan HI),64.0,26.0,17.0,19.0,16.0,SEDANG
886,DKI1 (Bunderan HI),75.0,30.0,27.0,60.0,30.0,SEDANG
887,DKI1 (Bunderan HI),80.0,34.0,29.0,50.0,29.0,SEDANG
888,DKI1 (Bunderan HI),83.0,33.0,36.0,39.0,23.0,SEDANG
889,DKI1 (Bunderan HI),76.0,34.0,21.0,37.0,18.0,SEDANG
890,DKI1 (Bunderan HI),81.0,33.0,23.0,39.0,12.0,SEDANG
891,DKI1 (Bunderan HI),69.0,26.0,16.0,19.0,15.0,SEDANG
892,DKI1 (Bunderan HI),84.0,28.0,30.0,64.0,22.0,SEDANG
893,DKI1 (Bunderan HI),81.0,31.0,27.0,19.0,22.0,SEDANG
894,DKI1 (Bunderan HI),75.0,32.0,25.0,57.0,24.0,SEDANG
895,DKI1 (Bunderan HI),80.0,34.0,21.0,47.0,21.0,SEDANG
896,DKI1 (Bunderan HI),74.0,35.0,23.0,76.0,19.0,SEDANG
897,DKI1 (Bunderan HI),77.0,40.0,22.0,71.0,22.0,SEDANG
898,DKI1 (Bunderan HI),94.0,35.0,47.0,67.0,20.0,SEDANG
899,DKI1 (Bunderan HI),73.0,34.0,25.0,62.0,21.0,SEDANG
900,DKI1 (Bunderan HI),69.0,37.0,27.0,59.0,27.0,SEDANG
901,DKI1 (Bunderan HI),68.0,33.0,26.0,66.0,21.0,SEDANG
902,DKI1 (Bunderan HI),61.0,32.0,21.0,74.0,22.0,SEDANG
903,DKI1 (Bunderan HI),62.0,35.0,18.0,56.0,27.0,SEDANG
904,DKI1 (Bunderan HI),65.0,34.0,22.0,41.0,15.0,SEDANG
905,DKI1 (Bunderan HI),59.0,29.0,17.0,35.0,13.0,SEDANG
906,DKI1 (Bunderan HI),56.0,31.0,17.0,19.0,10.0,SEDANG
907,DKI1 (Bunderan HI),56.0,32.0,17.0,32.0,12.0,SEDANG
908,DKI1 (Bunderan HI),54.0,32.0,16.0,34.0,12.0,SEDANG
909,DKI1 (Bunderan HI),51.0,31.0,14.0,29.0,9.0,SEDANG
910,DKI1 (Bunderan HI),53.0,31.0,20.0,42.0,8.0,SEDANG
911,DKI1 (Bunderan HI),51.0,30.0,9.0,41.0,8.0,SEDANG
912,DKI1 (Bunderan HI),51.0,29.0,8.0,39.0,8.0,SEDANG
913,DKI1 (Bunderan HI),49.0,30.0,9.0,40.0,8.0,BAIK
914,DKI1 (Bunderan HI),52.0,30.0,9.0,40.0,9.0,SEDANG
915,DKI1 (Bunderan HI),54.0,27.0,17.0,19.0,10.0,SEDANG
916,DKI1 (Bunderan HI),58.0,28.0,16.0,19.0,11.0,SEDANG
917,DKI1 (Bunderan HI),55.0,29.0,14.0,19.0,9.0,SEDANG
918,DKI1 (Bunderan HI),60.0,32.0,15.0,46.0,12.0,SEDANG
919,DKI1 (Bunderan HI),66.0,27.0,13.0,61.0,11.0,SEDANG
920,DKI1 (Bunderan HI),61.0,27.0,22.0,44.0,17.0,SEDANG
921,DKI1 (Bunderan HI),55.0,34.0,21.0,40.0,16.0,SEDANG
922,DKI1 (Bunderan HI),64.0,33.0,22.0,41.0,17.0,SEDANG
923,DKI1 (Bunderan HI),64.0,33.0,22.0,54.0,15.0,SEDANG
924,DKI1 (Bunderan HI),60.0,32.0,21.0,52.0,22.0,SEDANG
925,DKI1 (Bunderan HI),64.0,30.0,28.0,54.0,20.0,SEDANG
926,DKI1 (Bunderan HI),67.0,27.0,19.0,63.0,15.0,SEDANG
927,DKI1 (Bunderan HI),60.0,35.0,25.0,36.0,17.0,SEDANG
928,DKI1 (Bunderan HI),76.0,38.0,27.0,43.0,24.0,SEDANG
929,DKI1 (Bunderan HI),71.0,35.0,21.0,52.0,20.0,SEDANG
930,DKI1 (Bunderan HI),66.0,34.0,24.0,51.0,19.0,SEDANG
931,DKI1 (Bunderan HI),60.0,31.0,19.0,63.0,18.0,SEDANG
932,DKI1 (Bunderan HI),64.0,26.0,17.0,19.0,22.0,SEDANG
933,DKI1 (Bunderan HI),74.0,30.0,17.0,49.0,20.0,SEDANG
934,DKI1 (Bunderan HI),59.0,29.0,23.0,44.0,13.0,SEDANG
935,DKI1 (Bunderan HI),62.0,29.0,24.0,41.0,15.0,SEDANG
936,DKI1 (Bunderan HI),60.0,26.0,20.0,45.0,22.0,SEDANG
937,DKI1 (Bunderan HI),71.0,25.0,27.0,38.0,19.0,SEDANG
938,DKI1 (Bunderan HI),59.0,25.0,22.0,34.0,13.0,SEDANG
939,DKI1 (Bunderan HI),55.0,25.0,19.0,44.0,16.0,SEDANG
940,DKI1 (Bunderan HI),61.0,25.0,14.0,44.0,10.0,SEDANG
941,DKI1 (Bunderan HI),53.0,27.0,13.0,39.0,14.0,SEDANG
942,DKI1 (Bunderan HI),56.0,29.0,23.0,38.0,18.0,SEDANG
943,DKI1 (Bunderan HI),62.0,29.0,24.0,52.0,16.0,SEDANG
944,DKI1 (Bunderan HI),73.0,26.0,25.0,51.0,28.0,SEDANG
945,DKI1 (Bunderan HI),67.0,28.0,21.0,57.0,22.0,SEDANG
946,DKI1 (Bunderan HI),65.0,32.0,18.0,55.0,19.0,SEDANG
947,DKI1 (Bunderan HI),68.0,31.0,14.0,51.0,20.0,SEDANG
948,DKI1 (Bunderan HI),69.0,33.0,24.0,43.0,21.0,SEDANG
949,DKI1 (Bunderan HI),72.0,34.0,21.0,55.0,21.0,SEDANG
950,DKI1 (Bunderan HI),74.0,35.0,24.0,44.0,26.0,SEDANG
951,DKI1 (Bunderan HI),71.0,34.0,22.0,53.0,22.0,SEDANG
952,DKI1 (Bunderan HI),72.0,32.0,23.0,41.0,24.0,SEDANG
953,DKI1 (Bunderan HI),71.0,32.0,21.0,41.0,15.0,SEDANG
954,DKI1 (Bunderan HI),59.0,30.0,13.0,59.0,13.0,SEDANG
955,DKI1 (Bunderan HI),63.0,31.0,17.0,56.0,24.0,SEDANG
956,DKI1 (Bunderan HI),66.0,34.0,17.0,59.0,24.0,SEDANG
957,DKI1 (Bunderan HI),74.0,39.0,21.0,43.0,25.0,SEDANG
958,DKI1 (Bunderan HI),75.0,37.0,22.0,44.0,21.0,SEDANG
959,DKI1 (Bunderan HI),67.0,35.0,21.0,42.0,19.0,SEDANG
960,DKI1 (Bunderan HI),59.0,33.0,17.0,55.0,18.0,SEDANG
961,DKI1 (Bunderan HI),64.0,32.0,14.0,58.0,16.0,SEDANG
962,DKI1 (Bunderan HI),66.0,33.0,24.0,44.0,20.0,SEDANG
963,DKI1 (Bunderan HI),70.0,33.0,23.0,53.0,18.0,SEDANG
964,DKI1 (Bunderan HI),72.0,31.0,25.0,59.0,23.0,SEDANG
965,DKI1 (Bunderan HI),70.0,35.0,26.0,52.0,24.0,SEDANG
966,DKI1 (Bunderan HI),70.0,34.0,25.0,47.0,18.0,SEDANG
967,DKI1 (Bunderan HI),69.0,31.0,20.0,49.0,17.0,SEDANG
968,DKI1 (Bunderan HI),61.0,29.0,15.0,57.0,13.0,SEDANG
969,DKI1 (Bunderan HI),64.0,28.0,17.0,65.0,19.0,SEDANG
970,DKI1 (Bunderan HI),75.0,31.0,27.0,45.0,23.0,SEDANG
971,DKI1 (Bunderan HI),65.0,31.0,23.0,44.0,17.0,SEDANG
972,DKI1 (Bunderan HI),67.0,33.0,23.0,46.0,16.0,SEDANG
973,DKI1 (Bunderan HI),68.0,31.0,22.0,39.0,14.0,SEDANG
974,DKI1 (Bunderan HI),67.0,33.0,21.0,38.0,17.0,SEDANG
975,DKI1 (Bunderan HI),55.0,30.0,16.0,60.0,19.0,SEDANG
976,DKI1 (Bunderan HI),55.0,32.0,26.0,53.0,22.0,SEDANG
977,DKI1 (Bunderan HI),83.0,34.0,29.0,46.0,24.0,SEDANG
978,DKI1 (Bunderan HI),82.0,37.0,29.0,71.0,23.0,SEDANG
979,DKI1 (Bunderan HI),83.0,33.0,35.0,66.0,23.0,SEDANG
980,DKI1 (Bunderan HI),79.0,32.0,21.0,65.0,19.0,SEDANG
981,DKI1 (Bunderan HI),77.0,34.0,21.0,39.0,18.0,SEDANG
982,DKI1 (Bunderan HI),74.0,32.0,16.0,48.0,13.0,SEDANG
983,DKI1 (Bunderan HI),61.0,30.0,20.0,45.0,19.0,SEDANG
984,DKI1 (Bunderan HI),74.0,31.0,26.0,40.0,20.0,SEDANG
985,DKI1 (Bunderan HI),67.0,33.0,21.0,39.0,23.0,SEDANG
986,DKI1 (Bunderan HI),76.0,36.0,26.0,47.0,27.0,SEDANG
987,DKI1 (Bunderan HI),68.0,33.0,23.0,40.0,16.0,SEDANG
988,DKI1 (Bunderan HI),66.0,32.0,19.0,43.0,12.0,SEDANG
989,DKI1 (Bunderan HI),67.0,33.0,16.0,45.0,11.0,SEDANG
990,DKI1 (Bunderan HI),63.0,31.0,20.0,45.0,21.0,SEDANG
991,DKI1 (Bunderan HI),82.0,33.0,23.0,49.0,22.0,SEDANG
992,DKI1 (Bunderan HI),71.0,30.0,23.0,46.0,25.0,SEDANG
993,DKI1 (Bunderan HI),70.0,27.0,24.0,43.0,23.0,SEDANG
994,DKI1 (Bunderan HI),64.0,27.0,23.0,42.0,22.0,SEDANG
995,DKI1 (Bunderan HI),74.0,31.0,25.0,48.0,18.0,SEDANG
996,DKI1 (Bunderan HI),62.0,32.0,16.0,45.0,11.0,SEDANG
997,DKI1 (Bunderan HI),63.0,32.0,23.0,46.0,21.0,SEDANG
