,stasiun,pm10,so2,co,o3,no2,categori
1676,DKI5 (Kebon Jeruk),49.0,17.0,32.0,73.0,9.0,SEDANG
1677,DKI5 (Kebon Jeruk),59.0,18.0,31.0,81.0,9.0,SEDANG
1678,DKI5 (Kebon Jeruk),61.0,22.0,33.0,63.0,9.0,SEDANG
1679,DKI5 (Kebon Jeruk),59.0,18.0,28.0,45.0,7.0,SEDANG
1680,DKI5 (Kebon Jeruk),68.0,17.0,35.0,112.0,10.0,TIDAK SEHAT
1681,DKI5 (Kebon Jeruk),69.0,19.0,38.0,108.0,9.0,TIDAK SEHAT
1682,DKI5 (Kebon Jeruk),57.0,20.0,34.0,87.0,6.0,SEDANG
1683,DKI5 (Kebon Jeruk),47.0,20.0,35.0,98.0,7.0,SEDANG
1684,DKI5 (Kebon Jeruk),54.0,23.0,34.0,86.0,7.0,SEDANG
1685,DKI5 (Kebon Jeruk),53.0,20.0,31.0,59.0,4.0,SEDANG
1686,DKI5 (Kebon Jeruk),47.0,18.0,30.0,88.0,4.0,SEDANG
1687,DKI5 (Kebon Jeruk),54.0,22.0,32.0,76.0,8.0,SEDANG
1688,DKI5 (Kebon Jeruk),61.0,21.0,42.0,102.0,9.0,TIDAK SEHAT
1689,DKI5 (Kebon Jeruk),75.0,22.0,42.0,98.0,10.0,SEDANG
1690,DKI5 (Kebon Jeruk),61.0,19.0,37.0,60.0,9.0,SEDANG
1691,DKI5 (Kebon Jeruk),47.0,19.0,31.0,61.0,4.0,SEDANG
1692,DKI5 (Kebon Jeruk),57.0,25.0,37.0,50.0,9.0,SEDANG
1693,DKI5 (Kebon Jeruk),58.0,21.0,37.0,42.0,6.0,SEDANG
1694,DKI5 (Kebon Jeruk),59.0,20.0,35.0,41.0,7.0,SEDANG
1695,DKI5 (Kebon Jeruk),59.0,22.0,36.0,131.0,8.0,TIDAK SEHAT
1696,DKI5 (Kebon Jeruk),57.0,19.0,34.0,60.0,16.0,SEDANG
1697,DKI5 (Kebon Jeruk),54.0,19.0,31.0,64.0,11.0,SEDANG
1698,DKI5 (Kebon Jeruk),53.0,19.0,27.0,74.0,6.0,SEDANG
1699,DKI5 (Kebon Jeruk),58.0,20.0,29.0,87.0,4.0,SEDANG
1700,DKI5 (Kebon Jeruk),66.0,20.0,39.0,73.0,7.0,SEDANG
1701,DKI5 (Kebon Jeruk),62.0,20.0,35.0,147.0,7.0,TIDAK SEHAT
1702,DKI5 (Kebon Jeruk),61.0,19.0,11.0,75.0,8.0,SEDANG
1703,DKI5 (Kebon Jeruk),54.0,18.0,39.0,62.0,10.0,SEDANG
1704,DKI5 (Kebon Jeruk),53.0,21.0,37.0,45.0,12.0,BAIK
1705,DKI5 (Kebon Jeruk),57.0,22.0,26.0,64.0,8.0,SEDANG
1706,DKI5 (Kebon Jeruk),57.0,23.0,34.0,71.0,10.0,SEDANG
1707,DKI5 (Kebon Jeruk),52.0,18.0,27.0,84.0,4.0,SEDANG
1708,DKI5 (Kebon Jeruk),53.0,18.0,29.0,95.0,9.0,SEDANG
1709,DKI5 (Kebon Jeruk),56.0,17.0,37.0,77.0,8.0,SEDANG
1710,DKI5 (Kebon Jeruk),54.0,19.0,30.0,100.0,9.0,SEDANG
1711,DKI5 (Kebon Jeruk),53.0,22.0,36.0,119.0,9.0,TIDAK SEHAT
1712,DKI5 (Kebon Jeruk),65.0,21.0,31.0,93.0,10.0,SEDANG
1713,DKI5 (Kebon Jeruk),61.0,20.0,24.0,73.0,6.0,SEDANG
1714,DKI5 (Kebon Jeruk),57.0,19.0,26.0,78.0,8.0,SEDANG
1715,DKI5 (Kebon Jeruk),55.0,21.0,25.0,46.0,9.0,SEDANG
1716,DKI5 (Kebon Jeruk),52.0,20.0,22.0,77.0,7.0,SEDANG
1717,DKI5 (Kebon Jeruk),52.0,18.0,28.0,72.0,8.0,SEDANG
1718,DKI5 (Kebon Jeruk),53.0,18.0,25.0,60.0,11.0,SEDANG
1719,DKI5 (Kebon Jeruk),61.0,20.0,26.0,148.0,6.0,TIDAK SEHAT
1720,DKI5 (Kebon Jeruk),53.0,21.0,31.0,121.0,11.0,TIDAK SEHAT
1721,DKI5 (Kebon Jeruk),53.0,20.0,26.0,86.0,6.0,SEDANG
1722,DKI5 (Kebon Jeruk),53.0,20.0,25.0,85.0,7.0,SEDANG
1723,DKI5 (Kebon Jeruk),53.0,19.0,30.0,52.0,9.0,SEDANG
1724,DKI5 (Kebon Jeruk),62.0,18.0,27.0,30.0,6.0,SEDANG
1725,DKI5 (Kebon Jeruk),58.0,18.0,52.0,117.0,14.0,TIDAK SEHAT
1726,DKI5 (Kebon Jeruk),59.0,22.0,39.0,89.0,13.0,SEDANG
1727,DKI5 (Kebon Jeruk),48.0,19.0,39.0,61.0,12.0,SEDANG
1728,DKI5 (Kebon Jeruk),43.0,18.0,34.0,47.0,4.0,BAIK
1729,DKI5 (Kebon Jeruk),43.0,18.0,47.0,57.0,13.0,SEDANG
1730,DKI5 (Kebon Jeruk),45.0,17.0,43.0,66.0,14.0,SEDANG
1731,DKI5 (Kebon Jeruk),53.0,19.0,41.0,78.0,10.0,SEDANG
1732,DKI5 (Kebon Jeruk),53.0,19.0,40.0,56.0,9.0,SEDANG
1733,DKI5 (Kebon Jeruk),53.0,21.0,40.0,51.0,9.0,SEDANG
1734,DKI5 (Kebon Jeruk),53.0,18.0,39.0,99.0,7.0,SEDANG
1735,DKI5 (Kebon Jeruk),53.0,18.0,11.0,64.0,8.0,SEDANG
1736,DKI5 (Kebon Jeruk),53.0,18.0,38.0,79.0,6.0,SEDANG
1737,DKI5 (Kebon Jeruk),53.0,18.0,40.0,65.0,11.0,SEDANG
1738,DKI5 (Kebon Jeruk),53.0,19.0,40.0,107.0,8.0,TIDAK SEHAT
1739,DKI5 (Kebon Jeruk),53.0,18.0,39.0,103.0,8.0,TIDAK SEHAT
1740,DKI5 (Kebon Jeruk),53.0,18.0,39.0,131.0,10.0,TIDAK SEHAT
1741,DKI5 (Kebon Jeruk),53.0,18.0,32.0,86.0,5.0,SEDANG
1742,DKI5 (Kebon Jeruk),53.0,20.0,30.0,103.0,4.0,TIDAK SEHAT
1743,DKI5 (Kebon Jeruk),53.0,21.0,31.0,54.0,5.0,SEDANG
1744,DKI5 (Kebon Jeruk),53.0,21.0,47.0,88.0,11.0,SEDANG
1745,DKI5 (Kebon Jeruk),53.0,21.0,31.0,123.0,7.0,TIDAK SEHAT
1746,DKI5 (Kebon Jeruk),53.0,19.0,44.0,75.0,13.0,SEDANG
1747,DKI5 (Kebon Jeruk),53.0,18.0,43.0,168.0,9.0,TIDAK SEHAT
1748,DKI5 (Kebon Jeruk),53.0,20.0,53.0,128.0,14.0,TIDAK SEHAT
1749,DKI5 (Kebon Jeruk),53.0,18.0,39.0,86.0,8.0,SEDANG
1750,DKI5 (Kebon Jeruk),53.0,20.0,37.0,89.0,7.0,SEDANG
1751,DKI5 (Kebon Jeruk),53.0,19.0,49.0,61.0,14.0,SEDANG
1752,DKI5 (Kebon Jeruk),53.0,19.0,38.0,67.0,8.0,SEDANG
1753,DKI5 (Kebon Jeruk),53.0,20.0,32.0,43.0,6.0,BAIK
1754,DKI5 (Kebon Jeruk),53.0,22.0,33.0,126.0,13.0,TIDAK SEHAT
1755,DKI5 (Kebon Jeruk),53.0,19.0,37.0,87.0,9.0,SEDANG
1756,DKI5 (Kebon Jeruk),53.0,19.0,52.0,90.0,11.0,SEDANG
1757,DKI5 (Kebon Jeruk),53.0,19.0,39.0,95.0,7.0,SEDANG
1758,DKI5 (Kebon Jeruk),53.0,18.0,32.0,89.0,5.0,SEDANG
1759,DKI5 (Kebon Jeruk),53.0,22.0,33.0,144.0,7.0,TIDAK SEHAT
1760,DKI5 (Kebon Jeruk),53.0,22.0,37.0,122.0,10.0,TIDAK SEHAT
1761,DKI5 (Kebon Jeruk),53.0,21.0,32.0,160.0,8.0,TIDAK SEHAT
1762,DKI5 (Kebon Jeruk),53.0,19.0,34.0,91.0,6.0,SEDANG
1763,DKI5 (Kebon Jeruk),53.0,18.0,43.0,81.0,10.0,SEDANG
1764,DKI5 (Kebon Jeruk),53.0,18.0,32.0,62.0,8.0,SEDANG
1765,DKI5 (Kebon Jeruk),53.0,18.0,31.0,40.0,11.0,BAIK
1766,DKI5 (Kebon Jeruk),53.0,19.0,47.0,65.0,17.0,SEDANG
1767,DKI5 (Kebon Jeruk),48.0,21.0,34.0,58.0,8.0,SEDANG
1768,DKI5 (Kebon Jeruk),40.0,20.0,45.0,100.0,13.0,SEDANG
1769,DKI5 (Kebon Jeruk),53.0,21.0,35.0,125.0,10.0,TIDAK SEHAT
1770,DKI5 (Kebon Jeruk),53.0,19.0,33.0,75.0,6.0,SEDANG
1771,DKI5 (Kebon Jeruk),39.0,18.0,37.0,62.0,8.0,SEDANG
1772,DKI5 (Kebon Jeruk),58.0,18.0,42.0,93.0,13.0,SEDANG
1773,DKI5 (Kebon Jeruk),47.0,20.0,32.0,98.0,11.0,SEDANG
1774,DKI5 (Kebon Jeruk),59.0,23.0,30.0,103.0,9.0,TIDAK SEHAT
1775,DKI5 (Kebon Jeruk),57.0,19.0,57.0,84.0,25.0,SEDANG
1776,DKI5 (Kebon Jeruk),53.0,21.0,31.0,110.0,10.0,TIDAK SEHAT
1777,DKI5 (Kebon Jeruk),56.0,18.0,36.0,85.0,8.0,SEDANG
1778,DKI5 (Kebon Jeruk),52.0,19.0,34.0,96.0,12.0,SEDANG
1779,DKI5 (Kebon Jeruk),51.0,19.0,35.0,153.0,6.0,TIDAK SEHAT
1780,DKI5 (Kebon Jeruk),56.0,20.0,41.0,83.0,11.0,SEDANG
1781,DKI5 (Kebon Jeruk),53.0,19.0,48.0,62.0,12.0,SEDANG
1782,DKI5 (Kebon Jeruk),26.0,18.0,29.0,23.0,3.0,BAIK
1783,DKI5 (Kebon Jeruk),29.0,19.0,30.0,24.0,5.0,BAIK
1784,DKI5 (Kebon Jeruk),16.0,20.0,25.0,25.0,2.0,BAIK
1785,DKI5 (Kebon Jeruk),13.0,17.0,26.0,24.0,3.0,BAIK
1786,DKI5 (Kebon Jeruk),17.0,17.0,26.0,22.0,3.0,BAIK
1787,DKI5 (Kebon Jeruk),17.0,18.0,25.0,36.0,8.0,BAIK
1788,DKI5 (Kebon Jeruk),25.0,20.0,32.0,43.0,10.0,BAIK
1789,DKI5 (Kebon Jeruk),14.0,20.0,23.0,19.0,8.0,BAIK
1790,DKI5 (Kebon Jeruk),26.0,19.0,30.0,19.0,5.0,BAIK
1791,DKI5 (Kebon Jeruk),33.0,18.0,31.0,26.0,3.0,BAIK
1792,DKI5 (Kebon Jeruk),19.0,19.0,25.0,30.0,8.0,BAIK
1793,DKI5 (Kebon Jeruk),28.0,18.0,27.0,27.0,4.0,BAIK
1794,DKI5 (Kebon Jeruk),31.0,19.0,29.0,49.0,6.0,BAIK
1795,DKI5 (Kebon Jeruk),32.0,22.0,29.0,52.0,7.0,SEDANG
1796,DKI5 (Kebon Jeruk),23.0,22.0,27.0,46.0,4.0,BAIK
1797,DKI5 (Kebon Jeruk),25.0,20.0,29.0,39.0,5.0,BAIK
1798,DKI5 (Kebon Jeruk),14.0,18.0,25.0,22.0,2.0,BAIK
1799,DKI5 (Kebon Jeruk),24.0,19.0,27.0,29.0,3.0,BAIK
1800,DKI5 (Kebon Jeruk),20.0,18.0,36.0,29.0,9.0,BAIK
1801,DKI5 (Kebon Jeruk),19.0,18.0,38.0,19.0,10.0,BAIK
1802,DKI5 (Kebon Jeruk),22.0,20.0,28.0,37.0,4.0,BAIK
1803,DKI5 (Kebon Jeruk),26.0,19.0,27.0,30.0,3.0,BAIK
1804,DKI5 (Kebon Jeruk),46.0,25.0,38.0,25.0,10.0,BAIK
1805,DKI5 (Kebon Jeruk),28.0,20.0,31.0,25.0,11.0,BAIK
1806,DKI5 (Kebon Jeruk),30.0,23.0,30.0,26.0,8.0,BAIK
1807,DKI5 (Kebon Jeruk),27.0,19.0,27.0,33.0,6.0,BAIK
1808,DKI5 (Kebon Jeruk),37.0,20.0,31.0,32.0,9.0,BAIK
1809,DKI5 (Kebon Jeruk),37.0,20.0,28.0,35.0,9.0,BAIK
1810,DKI5 (Kebon Jeruk),27.0,20.0,37.0,35.0,10.0,BAIK
1811,DKI5 (Kebon Jeruk),31.0,21.0,27.0,32.0,9.0,BAIK
1812,DKI5 (Kebon Jeruk),28.0,22.0,29.0,24.0,5.0,BAIK
1813,DKI5 (Kebon Jeruk),18.0,18.0,26.0,19.0,8.0,BAIK
1814,DKI5 (Kebon Jeruk),19.0,20.0,26.0,32.0,8.0,BAIK
1815,DKI5 (Kebon Jeruk),21.0,21.0,26.0,30.0,4.0,BAIK
1816,DKI5 (Kebon Jeruk),29.0,23.0,26.0,46.0,5.0,BAIK
1817,DKI5 (Kebon Jeruk),55.0,28.0,38.0,47.0,10.0,SEDANG
1818,DKI5 (Kebon Jeruk),51.0,26.0,31.0,49.0,8.0,SEDANG
1819,DKI5 (Kebon Jeruk),52.0,23.0,40.0,33.0,8.0,SEDANG
1820,DKI5 (Kebon Jeruk),45.0,19.0,38.0,20.0,4.0,BAIK
1821,DKI5 (Kebon Jeruk),11.0,17.0,24.0,16.0,8.0,BAIK
1822,DKI5 (Kebon Jeruk),40.0,21.0,35.0,45.0,11.0,BAIK
1823,DKI5 (Kebon Jeruk),36.0,20.0,34.0,9.0,8.0,BAIK
1824,DKI5 (Kebon Jeruk),31.0,18.0,26.0,9.0,5.0,BAIK
1825,DKI5 (Kebon Jeruk),15.0,18.0,22.0,31.0,3.0,BAIK
1826,DKI5 (Kebon Jeruk),18.0,19.0,7.0,46.0,4.0,BAIK
1827,DKI5 (Kebon Jeruk),47.0,27.0,13.0,73.0,11.0,SEDANG
1828,DKI5 (Kebon Jeruk),29.0,24.0,16.0,61.0,10.0,SEDANG
1829,DKI5 (Kebon Jeruk),53.0,26.0,11.0,95.0,8.0,SEDANG
1830,DKI5 (Kebon Jeruk),53.0,37.0,7.0,81.0,11.0,SEDANG
1831,DKI5 (Kebon Jeruk),32.0,25.0,11.0,83.0,13.0,SEDANG
1832,DKI5 (Kebon Jeruk),43.0,28.0,11.0,93.0,12.0,SEDANG
1833,DKI5 (Kebon Jeruk),33.0,23.0,11.0,73.0,8.0,SEDANG
1834,DKI5 (Kebon Jeruk),20.0,21.0,4.0,70.0,7.0,SEDANG
1835,DKI5 (Kebon Jeruk),18.0,46.0,10.0,61.0,2.0,SEDANG
1836,DKI5 (Kebon Jeruk),30.0,46.0,9.0,60.0,3.0,SEDANG
1837,DKI5 (Kebon Jeruk),33.0,47.0,13.0,56.0,4.0,SEDANG
1838,DKI5 (Kebon Jeruk),32.0,42.0,27.0,48.0,5.0,BAIK
1839,DKI5 (Kebon Jeruk),16.0,40.0,10.0,38.0,2.0,BAIK
1840,DKI5 (Kebon Jeruk),19.0,40.0,18.0,40.0,2.0,BAIK
1841,DKI5 (Kebon Jeruk),20.0,38.0,11.0,32.0,2.0,BAIK
1842,DKI5 (Kebon Jeruk),18.0,42.0,11.0,57.0,8.0,SEDANG
1843,DKI5 (Kebon Jeruk),31.0,47.0,11.0,86.0,2.0,SEDANG
1844,DKI5 (Kebon Jeruk),19.0,41.0,22.0,51.0,2.0,SEDANG
1845,DKI5 (Kebon Jeruk),17.0,41.0,17.0,41.0,2.0,BAIK
1846,DKI5 (Kebon Jeruk),19.0,44.0,16.0,63.0,2.0,SEDANG
1847,DKI5 (Kebon Jeruk),29.0,43.0,20.0,45.0,3.0,BAIK
1848,DKI5 (Kebon Jeruk),16.0,41.0,18.0,39.0,2.0,BAIK
1849,DKI5 (Kebon Jeruk),17.0,41.0,22.0,41.0,2.0,BAIK
1850,DKI5 (Kebon Jeruk),16.0,42.0,21.0,58.0,1.0,SEDANG
1851,DKI5 (Kebon Jeruk),34.0,43.0,32.0,73.0,3.0,SEDANG
1852,DKI5 (Kebon Jeruk),46.0,45.0,34.0,61.0,4.0,SEDANG
1853,DKI5 (Kebon Jeruk),35.0,38.0,21.0,59.0,3.0,SEDANG
1854,DKI5 (Kebon Jeruk),27.0,36.0,28.0,57.0,3.0,SEDANG
1855,DKI5 (Kebon Jeruk),24.0,35.0,28.0,66.0,3.0,SEDANG
1856,DKI5 (Kebon Jeruk),40.0,40.0,59.0,75.0,6.0,SEDANG
1857,DKI5 (Kebon Jeruk),37.0,38.0,38.0,89.0,4.0,SEDANG
1858,DKI5 (Kebon Jeruk),39.0,9.0,35.0,89.0,8.0,SEDANG
1859,DKI5 (Kebon Jeruk),53.0,9.0,88.0,65.0,8.0,SEDANG
1860,DKI5 (Kebon Jeruk),32.0,8.0,34.0,58.0,8.0,SEDANG
1861,DKI5 (Kebon Jeruk),33.0,16.0,24.0,56.0,8.0,SEDANG
1862,DKI5 (Kebon Jeruk),44.0,9.0,43.0,70.0,8.0,SEDANG
1863,DKI5 (Kebon Jeruk),50.0,10.0,25.0,75.0,5.0,SEDANG
1864,DKI5 (Kebon Jeruk),44.0,11.0,27.0,80.0,6.0,SEDANG
1865,DKI5 (Kebon Jeruk),46.0,12.0,63.0,58.0,5.0,SEDANG
1866,DKI5 (Kebon Jeruk),19.0,7.0,17.0,68.0,3.0,SEDANG
1867,DKI5 (Kebon Jeruk),34.0,10.0,23.0,48.0,3.0,BAIK
1868,DKI5 (Kebon Jeruk),28.0,10.0,23.0,80.0,2.0,SEDANG
1869,DKI5 (Kebon Jeruk),24.0,11.0,20.0,65.0,4.0,SEDANG
1870,DKI5 (Kebon Jeruk),52.0,32.0,35.0,62.0,7.0,SEDANG
1871,DKI5 (Kebon Jeruk),39.0,9.0,22.0,65.0,2.0,SEDANG
1872,DKI5 (Kebon Jeruk),52.0,14.0,66.0,38.0,5.0,SEDANG
1873,DKI5 (Kebon Jeruk),63.0,21.0,88.0,42.0,5.0,SEDANG
1874,DKI5 (Kebon Jeruk),26.0,10.0,22.0,74.0,3.0,SEDANG
1875,DKI5 (Kebon Jeruk),23.0,6.0,20.0,91.0,3.0,SEDANG
1876,DKI5 (Kebon Jeruk),31.0,10.0,33.0,80.0,4.0,SEDANG
1877,DKI5 (Kebon Jeruk),33.0,9.0,42.0,60.0,4.0,SEDANG
1878,DKI5 (Kebon Jeruk),39.0,11.0,56.0,56.0,4.0,SEDANG
1879,DKI5 (Kebon Jeruk),51.0,13.0,40.0,126.0,5.0,TIDAK SEHAT
1880,DKI5 (Kebon Jeruk),44.0,8.0,34.0,132.0,4.0,TIDAK SEHAT
1881,DKI5 (Kebon Jeruk),53.0,15.0,37.0,109.0,5.0,TIDAK SEHAT
1882,DKI5 (Kebon Jeruk),56.0,13.0,64.0,194.0,5.0,TIDAK SEHAT
1883,DKI5 (Kebon Jeruk),48.0,10.0,48.0,79.0,3.0,SEDANG
1884,DKI5 (Kebon Jeruk),48.0,25.0,30.0,98.0,4.0,SEDANG
1885,DKI5 (Kebon Jeruk),44.0,11.0,48.0,68.0,3.0,SEDANG
1886,DKI5 (Kebon Jeruk),33.0,13.0,47.0,107.0,3.0,TIDAK SEHAT
1887,DKI5 (Kebon Jeruk),52.0,15.0,59.0,81.0,4.0,SEDANG
1888,DKI5 (Kebon Jeruk),25.0,18.0,22.0,51.0,4.0,SEDANG
1889,DKI5 (Kebon Jeruk),30.0,18.0,11.0,63.0,3.0,SEDANG
1890,DKI5 (Kebon Jeruk),26.0,15.0,12.0,46.0,4.0,BAIK
1891,DKI5 (Kebon Jeruk),25.0,28.0,6.0,49.0,2.0,BAIK
1892,DKI5 (Kebon Jeruk),48.0,25.0,12.0,83.0,8.0,SEDANG
1893,DKI5 (Kebon Jeruk),54.0,13.0,23.0,110.0,8.0,TIDAK SEHAT
1894,DKI5 (Kebon Jeruk),44.0,17.0,13.0,191.0,8.0,TIDAK SEHAT
1895,DKI5 (Kebon Jeruk),57.0,13.0,18.0,155.0,5.0,TIDAK SEHAT
1896,DKI5 (Kebon Jeruk),65.0,13.0,54.0,195.0,8.0,TIDAK SEHAT
1897,DKI5 (Kebon Jeruk),36.0,14.0,10.0,156.0,8.0,TIDAK SEHAT
1898,DKI5 (Kebon Jeruk),30.0,12.0,10.0,202.0,8.0,SANGAT TIDAK SEHAT
1899,DKI5 (Kebon Jeruk),55.0,9.0,11.0,65.0,8.0,SEDANG
1900,DKI5 (Kebon Jeruk),23.0,9.0,11.0,65.0,8.0,BAIK
1901,DKI5 (Kebon Jeruk),64.0,14.0,49.0,94.0,4.0,SEDANG
1902,DKI5 (Kebon Jeruk),59.0,21.0,12.0,52.0,5.0,SEDANG
1903,DKI5 (Kebon Jeruk),28.0,9.0,7.0,63.0,2.0,SEDANG
1904,DKI5 (Kebon Jeruk),32.0,11.0,18.0,74.0,4.0,SEDANG
1905,DKI5 (Kebon Jeruk),27.0,15.0,6.0,59.0,2.0,SEDANG
1906,DKI5 (Kebon Jeruk),47.0,14.0,10.0,102.0,5.0,TIDAK SEHAT
1907,DKI5 (Kebon Jeruk),68.0,14.0,19.0,113.0,5.0,TIDAK SEHAT
1908,DKI5 (Kebon Jeruk),48.0,15.0,34.0,89.0,4.0,SEDANG
1909,DKI5 (Kebon Jeruk),39.0,11.0,4.0,67.0,8.0,SEDANG
1910,DKI5 (Kebon Jeruk),29.0,10.0,4.0,57.0,8.0,SEDANG
1911,DKI5 (Kebon Jeruk),33.0,15.0,8.0,57.0,1.0,SEDANG
1912,DKI5 (Kebon Jeruk),45.0,15.0,14.0,80.0,4.0,SEDANG
1913,DKI5 (Kebon Jeruk),14.0,15.0,8.0,96.0,4.0,SEDANG
1914,DKI5 (Kebon Jeruk),62.0,23.0,26.0,202.0,8.0,SANGAT TIDAK SEHAT
1915,DKI5 (Kebon Jeruk),45.0,17.0,10.0,144.0,5.0,TIDAK SEHAT
1916,DKI5 (Kebon Jeruk),62.0,18.0,26.0,65.0,5.0,SEDANG
1917,DKI5 (Kebon Jeruk),45.0,11.0,9.0,65.0,3.0,BAIK
1918,DKI5 (Kebon Jeruk),34.0,19.0,17.0,65.0,5.0,BAIK
1919,DKI5 (Kebon Jeruk),47.0,15.0,13.0,66.0,5.0,SEDANG
1920,DKI5 (Kebon Jeruk),54.0,15.0,15.0,89.0,4.0,SEDANG
1921,DKI5 (Kebon Jeruk),53.0,17.0,8.0,57.0,4.0,SEDANG
1922,DKI5 (Kebon Jeruk),41.0,20.0,8.0,121.0,4.0,TIDAK SEHAT
1923,DKI5 (Kebon Jeruk),45.0,11.0,10.0,141.0,4.0,TIDAK SEHAT
1924,DKI5 (Kebon Jeruk),57.0,11.0,15.0,168.0,3.0,TIDAK SEHAT
1925,DKI5 (Kebon Jeruk),61.0,12.0,17.0,185.0,4.0,TIDAK SEHAT
1926,DKI5 (Kebon Jeruk),60.0,10.0,15.0,142.0,6.0,TIDAK SEHAT
1927,DKI5 (Kebon Jeruk),66.0,13.0,24.0,62.0,6.0,SEDANG
1928,DKI5 (Kebon Jeruk),68.0,13.0,24.0,133.0,6.0,TIDAK SEHAT
1929,DKI5 (Kebon Jeruk),50.0,12.0,16.0,92.0,5.0,SEDANG
1930,DKI5 (Kebon Jeruk),66.0,14.0,27.0,162.0,6.0,TIDAK SEHAT
1931,DKI5 (Kebon Jeruk),66.0,14.0,21.0,117.0,6.0,TIDAK SEHAT
1932,DKI5 (Kebon Jeruk),51.0,10.0,19.0,84.0,5.0,SEDANG
1933,DKI5 (Kebon Jeruk),56.0,16.0,27.0,90.0,10.0,SEDANG
1934,DKI5 (Kebon Jeruk),61.0,16.0,28.0,35.0,4.0,SEDANG
1935,DKI5 (Kebon Jeruk),62.0,30.0,34.0,56.0,8.0,SEDANG
1936,DKI5 (Kebon Jeruk),47.0,15.0,15.0,48.0,4.0,BAIK
1937,DKI5 (Kebon Jeruk),38.0,16.0,14.0,96.0,5.0,SEDANG
1938,DKI5 (Kebon Jeruk),65.0,13.0,20.0,120.0,5.0,TIDAK SEHAT
1939,DKI5 (Kebon Jeruk),56.0,20.0,10.0,101.0,5.0,TIDAK SEHAT
1940,DKI5 (Kebon Jeruk),64.0,18.0,18.0,183.0,5.0,TIDAK SEHAT
1941,DKI5 (Kebon Jeruk),75.0,20.0,22.0,166.0,5.0,TIDAK SEHAT
1942,DKI5 (Kebon Jeruk),85.0,19.0,24.0,164.0,8.0,TIDAK SEHAT
1943,DKI5 (Kebon Jeruk),78.0,19.0,22.0,137.0,6.0,TIDAK SEHAT
1944,DKI5 (Kebon Jeruk),62.0,22.0,8.0,109.0,4.0,TIDAK SEHAT
1945,DKI5 (Kebon Jeruk),56.0,23.0,11.0,77.0,6.0,SEDANG
1946,DKI5 (Kebon Jeruk),61.0,22.0,14.0,204.0,6.0,SANGAT TIDAK SEHAT
1947,DKI5 (Kebon Jeruk),67.0,20.0,15.0,156.0,6.0,TIDAK SEHAT
1948,DKI5 (Kebon Jeruk),61.0,20.0,9.0,107.0,5.0,TIDAK SEHAT
1949,DKI5 (Kebon Jeruk),62.0,23.0,12.0,83.0,5.0,SEDANG
1950,DKI5 (Kebon Jeruk),66.0,25.0,21.0,144.0,6.0,TIDAK SEHAT
1951,DKI5 (Kebon Jeruk),78.0,18.0,23.0,131.0,5.0,TIDAK SEHAT
1952,DKI5 (Kebon Jeruk),72.0,20.0,13.0,178.0,4.0,TIDAK SEHAT
1953,DKI5 (Kebon Jeruk),84.0,20.0,25.0,143.0,5.0,TIDAK SEHAT
1954,DKI5 (Kebon Jeruk),75.0,20.0,16.0,151.0,5.0,TIDAK SEHAT
1955,DKI5 (Kebon Jeruk),63.0,16.0,12.0,78.0,5.0,SEDANG
1956,DKI5 (Kebon Jeruk),78.0,19.0,26.0,86.0,6.0,SEDANG
1957,DKI5 (Kebon Jeruk),54.0,16.0,11.0,102.0,4.0,TIDAK SEHAT
1958,DKI5 (Kebon Jeruk),61.0,17.0,17.0,98.0,5.0,SEDANG
1959,DKI5 (Kebon Jeruk),60.0,17.0,17.0,185.0,4.0,TIDAK SEHAT
1960,DKI5 (Kebon Jeruk),35.0,19.0,12.0,80.0,4.0,SEDANG
1961,DKI5 (Kebon Jeruk),44.0,20.0,7.0,74.0,4.0,SEDANG
1962,DKI5 (Kebon Jeruk),31.0,18.0,11.0,94.0,5.0,SEDANG
1963,DKI5 (Kebon Jeruk),66.0,22.0,17.0,92.0,7.0,SEDANG
1964,DKI5 (Kebon Jeruk),62.0,28.0,18.0,119.0,7.0,TIDAK SEHAT
1965,DKI5 (Kebon Jeruk),61.0,21.0,17.0,156.0,6.0,TIDAK SEHAT
1966,DKI5 (Kebon Jeruk),81.0,16.0,32.0,116.0,6.0,TIDAK SEHAT
1967,DKI5 (Kebon Jeruk),69.0,26.0,21.0,118.0,6.0,TIDAK SEHAT
1968,DKI5 (Kebon Jeruk),76.0,19.0,24.0,191.0,5.0,TIDAK SEHAT
1969,DKI5 (Kebon Jeruk),75.0,18.0,21.0,144.0,5.0,TIDAK SEHAT
1970,DKI5 (Kebon Jeruk),65.0,18.0,30.0,115.0,7.0,TIDAK SEHAT
1971,DKI5 (Kebon Jeruk),59.0,17.0,14.0,86.0,5.0,SEDANG
1972,DKI5 (Kebon Jeruk),62.0,19.0,13.0,145.0,4.0,TIDAK SEHAT
1973,DKI5 (Kebon Jeruk),60.0,20.0,11.0,125.0,5.0,TIDAK SEHAT
1974,DKI5 (Kebon Jeruk),52.0,24.0,10.0,146.0,4.0,TIDAK SEHAT
1975,DKI5 (Kebon Jeruk),62.0,17.0,16.0,133.0,5.0,TIDAK SEHAT
1976,DKI5 (Kebon Jeruk),61.0,19.0,21.0,179.0,6.0,TIDAK SEHAT
1977,DKI5 (Kebon Jeruk),58.0,16.0,16.0,162.0,5.0,TIDAK SEHAT
