,place,pm10,so2,co,o3,no2,AQI_category
13576,Place_5,56.0,5.0,17.0,61.0,11.0,SEDANG
13577,Place_5,51.0,7.0,20.0,80.0,12.0,SEDANG
13578,Place_5,57.0,9.0,37.0,72.0,19.0,SEDANG
13579,Place_5,106.0,9.0,83.0,65.0,22.0,TIDAK SEHAT
13580,Place_5,50.0,5.0,14.0,91.0,7.0,SEDANG
13581,Place_5,58.0,9.0,15.0,34.0,12.0,SEDANG
13582,Place_5,83.0,9.0,41.0,60.0,12.0,SEDANG
13583,Place_5,70.0,9.0,28.0,31.0,12.0,SEDANG
13584,Place_5,55.0,9.0,21.0,65.0,16.0,SEDANG
13585,Place_5,70.0,9.0,23.0,65.0,12.0,SEDANG
13586,Place_5,51.0,9.0,24.0,75.0,11.0,SEDANG
13587,Place_5,58.0,6.0,32.0,89.0,17.0,SEDANG
13588,Place_5,71.0,9.0,31.0,65.0,16.0,SEDANG
13589,Place_5,55.0,9.0,19.0,86.0,15.0,SEDANG
13590,Place_5,65.0,9.0,21.0,45.0,12.0,SEDANG
13591,Place_5,57.0,9.0,20.0,87.0,13.0,SEDANG
13592,Place_5,58.0,9.0,21.0,65.0,12.0,SEDANG
13593,Place_5,49.0,9.0,19.0,51.0,11.0,SEDANG
13594,Place_5,50.0,9.0,15.0,65.0,12.0,BAIK
13595,Place_5,67.0,4.0,32.0,41.0,11.0,SEDANG
13596,Place_5,53.0,4.0,18.0,65.0,8.0,SEDANG
13597,Place_5,37.0,4.0,24.0,65.0,9.0,BAIK
13598,Place_5,59.0,4.0,33.0,90.0,11.0,SEDANG
13599,Place_5,29.0,4.0,11.0,65.0,5.0,BAIK
13600,Place_5,39.0,4.0,13.0,53.0,6.0,SEDANG
13601,Place_5,44.0,4.0,11.0,68.0,7.0,SEDANG
13602,Place_5,45.0,4.0,11.0,64.0,5.0,SEDANG
13603,Place_5,41.0,4.0,10.0,61.0,7.0,SEDANG
13604,Place_5,55.0,4.0,17.0,64.0,8.0,SEDANG
13605,Place_5,55.0,4.0,24.0,65.0,10.0,SEDANG
13606,Place_5,53.0,4.0,14.0,65.0,9.0,SEDANG
13607,Place_5,36.0,4.0,9.0,65.0,6.0,BAIK
13608,Place_5,56.0,8.0,17.0,65.0,13.0,SEDANG
13609,Place_5,68.0,7.0,18.0,65.0,10.0,SEDANG
13610,Place_5,70.0,8.0,18.0,81.0,10.0,SEDANG
13611,Place_5,64.0,9.0,16.0,65.0,9.0,SEDANG
13612,Place_5,57.0,8.0,15.0,57.0,10.0,SEDANG
13613,Place_5,54.0,7.0,22.0,65.0,13.0,SEDANG
13614,Place_5,56.0,7.0,18.0,77.0,11.0,SEDANG
13615,Place_5,59.0,10.0,14.0,61.0,12.0,SEDANG
13616,Place_5,66.0,7.0,18.0,76.0,11.0,SEDANG
13617,Place_5,51.0,7.0,13.0,65.0,9.0,SEDANG
13618,Place_5,57.0,7.0,15.0,65.0,11.0,SEDANG
13619,Place_5,59.0,8.0,20.0,65.0,12.0,SEDANG
13620,Place_5,64.0,9.0,17.0,70.0,12.0,SEDANG
13621,Place_5,64.0,8.0,15.0,104.0,10.0,TIDAK SEHAT
13622,Place_5,82.0,8.0,20.0,65.0,16.0,SEDANG
13623,Place_5,66.0,8.0,19.0,58.0,13.0,SEDANG
13624,Place_5,54.0,10.0,12.0,84.0,10.0,SEDANG
13625,Place_5,62.0,7.0,14.0,73.0,7.0,SEDANG
13626,Place_5,61.0,7.0,13.0,90.0,11.0,SEDANG
13627,Place_5,58.0,7.0,15.0,97.0,10.0,SEDANG
13628,Place_5,70.0,8.0,22.0,59.0,12.0,SEDANG
13629,Place_5,62.0,9.0,17.0,69.0,11.0,SEDANG
13630,Place_5,70.0,8.0,20.0,73.0,12.0,SEDANG
13631,Place_5,62.0,7.0,22.0,65.0,13.0,SEDANG
13632,Place_5,60.0,8.0,15.0,50.0,9.0,SEDANG
13633,Place_5,54.0,9.0,10.0,42.0,10.0,SEDANG
13634,Place_5,56.0,9.0,13.0,83.0,11.0,SEDANG
13635,Place_5,63.0,10.0,13.0,85.0,10.0,SEDANG
13636,Place_5,64.0,8.0,16.0,65.0,10.0,SEDANG
13637,Place_5,58.0,7.0,15.0,86.0,8.0,SEDANG
13638,Place_5,60.0,9.0,12.0,82.0,7.0,SEDANG
13639,Place_5,67.0,7.0,20.0,65.0,9.0,SEDANG
13640,Place_5,71.0,8.0,23.0,80.0,14.0,SEDANG
13641,Place_5,71.0,9.0,21.0,78.0,14.0,SEDANG
13642,Place_5,67.0,8.0,19.0,70.0,11.0,SEDANG
13643,Place_5,58.0,8.0,13.0,69.0,11.0,SEDANG
13644,Place_5,67.0,9.0,16.0,65.0,15.0,SEDANG
13645,Place_5,72.0,9.0,18.0,65.0,17.0,SEDANG
13646,Place_5,67.0,8.0,16.0,65.0,13.0,SEDANG
13647,Place_5,72.0,8.0,18.0,65.0,16.0,SEDANG
13648,Place_5,66.0,8.0,14.0,65.0,12.0,SEDANG
13649,Place_5,62.0,9.0,16.0,64.0,13.0,SEDANG
13650,Place_5,60.0,8.0,13.0,57.0,11.0,SEDANG
13651,Place_5,63.0,9.0,15.0,41.0,14.0,SEDANG
13652,Place_5,55.0,9.0,11.0,65.0,14.0,SEDANG
13653,Place_5,75.0,6.0,30.0,65.0,13.0,SEDANG
13654,Place_5,64.0,6.0,24.0,65.0,10.0,SEDANG
13655,Place_5,59.0,7.0,16.0,65.0,11.0,SEDANG
13656,Place_5,53.0,8.0,12.0,52.0,8.0,SEDANG
13657,Place_5,75.0,9.0,18.0,65.0,14.0,SEDANG
13658,Place_5,77.0,9.0,21.0,76.0,15.0,SEDANG
13659,Place_5,67.0,10.0,15.0,65.0,17.0,SEDANG
13660,Place_5,74.0,9.0,20.0,65.0,16.0,SEDANG
13661,Place_5,65.0,8.0,15.0,65.0,11.0,SEDANG
13662,Place_5,63.0,9.0,16.0,65.0,12.0,SEDANG
13663,Place_5,73.0,9.0,28.0,54.0,12.0,SEDANG
13664,Place_5,64.0,9.0,16.0,63.0,13.0,SEDANG
13665,Place_5,65.0,10.0,16.0,65.0,16.0,SEDANG
13666,Place_5,63.0,9.0,15.0,65.0,14.0,SEDANG
13667,Place_5,67.0,8.0,17.0,69.0,9.0,SEDANG
13668,Place_5,66.0,9.0,16.0,124.0,10.0,TIDAK SEHAT
13669,Place_5,68.0,9.0,17.0,77.0,9.0,SEDANG
13670,Place_5,64.0,9.0,13.0,85.0,10.0,SEDANG
13671,Place_5,51.0,9.0,14.0,55.0,10.0,SEDANG
13672,Place_5,57.0,10.0,12.0,65.0,12.0,SEDANG
13673,Place_5,70.0,9.0,24.0,65.0,15.0,SEDANG
13674,Place_5,68.0,11.0,15.0,65.0,10.0,SEDANG
13675,Place_5,76.0,9.0,18.0,65.0,9.0,SEDANG
13676,Place_5,72.0,7.0,19.0,59.0,12.0,SEDANG
13677,Place_5,70.0,9.0,18.0,85.0,12.0,SEDANG
13678,Place_5,79.0,8.0,18.0,69.0,17.0,SEDANG
13679,Place_5,79.0,9.0,23.0,71.0,13.0,SEDANG
13680,Place_5,72.0,8.0,17.0,60.0,10.0,SEDANG
13681,Place_5,68.0,8.0,19.0,73.0,10.0,SEDANG
13682,Place_5,70.0,9.0,16.0,78.0,11.0,SEDANG
13683,Place_5,65.0,9.0,13.0,59.0,13.0,SEDANG
13684,Place_5,64.0,9.0,14.0,55.0,9.0,SEDANG
13685,Place_5,72.0,8.0,12.0,116.0,9.0,TIDAK SEHAT
13686,Place_5,58.0,7.0,9.0,62.0,10.0,SEDANG
13687,Place_5,76.0,9.0,34.0,82.0,13.0,SEDANG
13688,Place_5,67.0,8.0,19.0,92.0,14.0,SEDANG
13689,Place_5,58.0,7.0,11.0,85.0,8.0,SEDANG
13690,Place_5,66.0,8.0,11.0,78.0,11.0,SEDANG
13691,Place_5,59.0,9.0,10.0,75.0,14.0,SEDANG
13692,Place_5,64.0,8.0,14.0,60.0,16.0,SEDANG
13693,Place_5,64.0,9.0,18.0,65.0,14.0,SEDANG
13694,Place_5,44.0,8.0,8.0,82.0,7.0,SEDANG
13695,Place_5,56.0,9.0,16.0,107.0,11.0,TIDAK SEHAT
13696,Place_5,53.0,9.0,12.0,86.0,10.0,SEDANG
13697,Place_5,47.0,9.0,9.0,89.0,10.0,SEDANG
13698,Place_5,44.0,8.0,12.0,67.0,10.0,SEDANG
13699,Place_5,56.0,8.0,16.0,90.0,9.0,SEDANG
13700,Place_5,71.0,9.0,21.0,94.0,13.0,SEDANG
13701,Place_5,65.0,8.0,15.0,146.0,9.0,TIDAK SEHAT
13702,Place_5,58.0,8.0,23.0,86.0,16.0,SEDANG
13703,Place_5,51.0,7.0,14.0,86.0,15.0,SEDANG
13704,Place_5,44.0,9.0,20.0,66.0,17.0,SEDANG
13705,Place_5,56.0,13.0,23.0,65.0,18.0,SEDANG
13706,Place_5,41.0,8.0,16.0,100.0,11.0,SEDANG
13707,Place_5,52.0,14.0,27.0,82.0,15.0,SEDANG
13708,Place_5,52.0,12.0,28.0,65.0,17.0,SEDANG
13709,Place_5,54.0,8.0,21.0,77.0,13.0,SEDANG
13710,Place_5,47.0,8.0,15.0,70.0,8.0,SEDANG
13711,Place_5,51.0,11.0,32.0,82.0,15.0,SEDANG
13712,Place_5,54.0,10.0,19.0,104.0,12.0,TIDAK SEHAT
13713,Place_5,36.0,8.0,22.0,74.0,12.0,SEDANG
13714,Place_5,38.0,9.0,18.0,70.0,12.0,SEDANG
13715,Place_5,51.0,9.0,26.0,82.0,16.0,SEDANG
13716,Place_5,57.0,8.0,28.0,44.0,12.0,SEDANG
13717,Place_5,37.0,8.0,15.0,79.0,9.0,SEDANG
13718,Place_5,25.0,8.0,20.0,65.0,13.0,BAIK
13719,Place_5,39.0,7.0,21.0,93.0,9.0,SEDANG
13720,Place_5,52.0,8.0,40.0,65.0,15.0,SEDANG
13721,Place_5,32.0,10.0,28.0,65.0,13.0,BAIK
13722,Place_5,26.0,11.0,31.0,65.0,15.0,BAIK
13723,Place_5,24.0,8.0,20.0,65.0,10.0,BAIK
13724,Place_5,32.0,13.0,14.0,65.0,9.0,BAIK
13725,Place_5,24.0,9.0,10.0,65.0,4.0,BAIK
13726,Place_5,17.0,7.0,6.0,13.0,4.0,BAIK
13727,Place_5,22.0,8.0,8.0,34.0,5.0,BAIK
13728,Place_5,24.0,8.0,11.0,66.0,10.0,SEDANG
13729,Place_5,16.0,8.0,17.0,65.0,8.0,BAIK
13730,Place_5,20.0,7.0,40.0,65.0,8.0,BAIK
13731,Place_5,12.0,8.0,12.0,30.0,11.0,BAIK
13732,Place_5,19.0,14.0,10.0,65.0,6.0,BAIK
13733,Place_5,38.0,14.0,9.0,38.0,8.0,BAIK
13734,Place_5,26.0,12.0,9.0,30.0,6.0,BAIK
13735,Place_5,25.0,10.0,8.0,65.0,5.0,BAIK
13736,Place_5,18.0,12.0,7.0,65.0,5.0,BAIK
13737,Place_5,38.0,13.0,13.0,65.0,6.0,BAIK
13738,Place_5,25.0,10.0,9.0,65.0,4.0,BAIK
13739,Place_5,28.0,14.0,16.0,65.0,14.0,BAIK
13740,Place_5,22.0,8.0,7.0,65.0,3.0,BAIK
13741,Place_5,17.0,9.0,7.0,65.0,3.0,BAIK
13742,Place_5,21.0,14.0,16.0,65.0,7.0,BAIK
13743,Place_5,18.0,5.0,12.0,6.0,7.0,BAIK
13744,Place_5,34.0,5.0,38.0,6.0,10.0,BAIK
13745,Place_5,14.0,4.0,15.0,9.0,7.0,BAIK
13746,Place_5,19.0,9.0,11.0,65.0,8.0,BAIK
13747,Place_5,39.0,4.0,20.0,15.0,10.0,BAIK
13748,Place_5,25.0,5.0,18.0,21.0,8.0,BAIK
13749,Place_5,21.0,4.0,13.0,18.0,7.0,BAIK
13750,Place_5,16.0,3.0,10.0,3.0,8.0,BAIK
13751,Place_5,19.0,3.0,24.0,3.0,9.0,BAIK
13752,Place_5,11.0,3.0,8.0,3.0,3.0,BAIK
13753,Place_5,18.0,3.0,8.0,3.0,4.0,BAIK
13754,Place_5,14.0,3.0,5.0,3.0,2.0,BAIK
13755,Place_5,24.0,4.0,17.0,4.0,6.0,BAIK
13756,Place_5,7.0,4.0,6.0,4.0,3.0,BAIK
13757,Place_5,19.0,4.0,7.0,7.0,4.0,BAIK
13758,Place_5,53.0,3.0,8.0,4.0,4.0,BAIK
13759,Place_5,53.0,3.0,6.0,4.0,2.0,BAIK
13760,Place_5,53.0,4.0,6.0,5.0,4.0,BAIK
13761,Place_5,23.0,4.0,7.0,4.0,3.0,BAIK
13762,Place_5,28.0,4.0,6.0,4.0,3.0,BAIK
13763,Place_5,13.0,4.0,5.0,4.0,2.0,BAIK
13764,Place_5,13.0,4.0,5.0,4.0,3.0,BAIK
13765,Place_5,26.0,4.0,7.0,5.0,3.0,BAIK
13766,Place_5,31.0,4.0,12.0,5.0,9.0,BAIK
13767,Place_5,30.0,4.0,16.0,3.0,12.0,BAIK
13768,Place_5,37.0,5.0,18.0,4.0,8.0,BAIK
13769,Place_5,22.0,5.0,14.0,4.0,8.0,BAIK
13770,Place_5,57.0,6.0,18.0,6.0,6.0,SEDANG
13771,Place_5,36.0,5.0,14.0,7.0,8.0,BAIK
13772,Place_5,46.0,5.0,14.0,7.0,12.0,BAIK
13773,Place_5,49.0,4.0,16.0,16.0,10.0,BAIK
13774,Place_5,63.0,6.0,48.0,49.0,13.0,SEDANG
13775,Place_5,56.0,6.0,36.0,33.0,10.0,SEDANG
13776,Place_5,41.0,4.0,22.0,65.0,13.0,BAIK
13777,Place_5,41.0,4.0,37.0,20.0,16.0,BAIK
13778,Place_5,71.0,7.0,49.0,51.0,12.0,SEDANG
13779,Place_5,19.0,5.0,8.0,40.0,4.0,BAIK
13780,Place_5,52.0,7.0,19.0,28.0,10.0,SEDANG
13781,Place_5,68.0,5.0,34.0,24.0,9.0,SEDANG
13782,Place_5,54.0,8.0,18.0,38.0,9.0,SEDANG
13783,Place_5,43.0,3.0,17.0,36.0,6.0,BAIK
13784,Place_5,27.0,3.0,10.0,65.0,4.0,BAIK
13785,Place_5,36.0,3.0,10.0,30.0,8.0,BAIK
13786,Place_5,27.0,3.0,10.0,25.0,7.0,BAIK
13787,Place_5,50.0,3.0,31.0,32.0,11.0,BAIK
13788,Place_5,76.0,3.0,38.0,29.0,9.0,SEDANG
13789,Place_5,68.0,3.0,27.0,36.0,10.0,SEDANG
13790,Place_5,47.0,3.0,13.0,48.0,8.0,BAIK
13791,Place_5,24.0,3.0,11.0,35.0,7.0,BAIK
13792,Place_5,40.0,3.0,13.0,24.0,7.0,BAIK
13793,Place_5,35.0,3.0,17.0,24.0,8.0,BAIK
13794,Place_5,23.0,3.0,17.0,23.0,8.0,BAIK
13795,Place_5,13.0,3.0,21.0,24.0,8.0,BAIK
13796,Place_5,56.0,3.0,42.0,27.0,6.0,SEDANG
13797,Place_5,72.0,3.0,41.0,27.0,9.0,SEDANG
13798,Place_5,48.0,3.0,26.0,24.0,9.0,BAIK
13799,Place_5,58.0,3.0,41.0,27.0,8.0,SEDANG
13800,Place_5,66.0,3.0,43.0,33.0,8.0,SEDANG
13801,Place_5,69.0,3.0,36.0,37.0,11.0,SEDANG
13802,Place_5,49.0,3.0,16.0,20.0,6.0,BAIK
13803,Place_5,56.0,3.0,32.0,32.0,11.0,SEDANG
13804,Place_5,40.0,3.0,13.0,31.0,6.0,BAIK
13805,Place_5,50.0,3.0,26.0,36.0,10.0,BAIK
13806,Place_5,69.0,3.0,35.0,48.0,10.0,SEDANG
13807,Place_5,62.0,3.0,21.0,65.0,7.0,SEDANG
13808,Place_5,55.0,3.0,14.0,40.0,7.0,SEDANG
13809,Place_5,62.0,4.0,25.0,41.0,10.0,SEDANG
13810,Place_5,69.0,3.0,25.0,62.0,8.0,SEDANG
13811,Place_5,64.0,3.0,19.0,85.0,7.0,SEDANG
13812,Place_5,62.0,4.0,30.0,65.0,16.0,SEDANG
13813,Place_5,59.0,3.0,25.0,35.0,13.0,SEDANG
13814,Place_5,59.0,3.0,28.0,22.0,11.0,SEDANG
13815,Place_5,36.0,3.0,11.0,25.0,8.0,BAIK
13816,Place_5,33.0,4.0,13.0,36.0,9.0,BAIK
13817,Place_5,42.0,4.0,33.0,28.0,9.0,BAIK
13818,Place_5,24.0,3.0,10.0,26.0,6.0,BAIK
13819,Place_5,58.0,4.0,27.0,70.0,8.0,SEDANG
13820,Place_5,32.0,4.0,11.0,50.0,8.0,BAIK
13821,Place_5,31.0,3.0,14.0,24.0,8.0,BAIK
13822,Place_5,51.0,4.0,20.0,36.0,6.0,SEDANG
13823,Place_5,31.0,3.0,11.0,63.0,7.0,SEDANG
13824,Place_5,23.0,3.0,9.0,42.0,4.0,BAIK
13825,Place_5,18.0,4.0,9.0,34.0,7.0,BAIK
13826,Place_5,54.0,4.0,34.0,27.0,9.0,SEDANG
13827,Place_5,58.0,4.0,29.0,27.0,8.0,SEDANG
13828,Place_5,51.0,4.0,15.0,37.0,7.0,SEDANG
13829,Place_5,35.0,4.0,16.0,31.0,5.0,BAIK
13830,Place_5,41.0,4.0,17.0,28.0,4.0,BAIK
13831,Place_5,43.0,4.0,12.0,69.0,9.0,SEDANG
13832,Place_5,46.0,4.0,15.0,89.0,12.0,SEDANG
13833,Place_5,32.0,4.0,12.0,82.0,8.0,SEDANG
13834,Place_5,28.0,4.0,15.0,81.0,9.0,SEDANG
13835,Place_5,48.0,4.0,21.0,76.0,8.0,SEDANG
13836,Place_5,36.0,4.0,19.0,155.0,10.0,TIDAK SEHAT
13837,Place_5,59.0,4.0,31.0,74.0,11.0,SEDANG
13838,Place_5,61.0,4.0,35.0,57.0,16.0,SEDANG
13839,Place_5,41.0,4.0,32.0,65.0,12.0,BAIK
13840,Place_5,52.0,4.0,43.0,48.0,17.0,SEDANG
13841,Place_5,49.0,4.0,19.0,53.0,9.0,SEDANG
13842,Place_5,42.0,4.0,27.0,37.0,9.0,BAIK
13843,Place_5,61.0,4.0,32.0,38.0,10.0,SEDANG
13844,Place_5,28.0,4.0,17.0,60.0,11.0,SEDANG
13845,Place_5,36.0,4.0,19.0,65.0,9.0,BAIK
13846,Place_5,50.0,4.0,18.0,58.0,10.0,SEDANG
13847,Place_5,36.0,4.0,32.0,47.0,11.0,BAIK
13848,Place_5,56.0,4.0,26.0,96.0,11.0,SEDANG
13849,Place_5,58.0,4.0,36.0,77.0,13.0,SEDANG
13850,Place_5,53.0,4.0,31.0,61.0,15.0,SEDANG
13851,Place_5,22.0,4.0,14.0,65.0,9.0,BAIK
13852,Place_5,46.0,4.0,33.0,56.0,10.0,SEDANG
13853,Place_5,53.0,4.0,29.0,59.0,12.0,SEDANG
13854,Place_5,60.0,4.0,48.0,65.0,16.0,SEDANG
13855,Place_5,35.0,4.0,16.0,65.0,10.0,BAIK
13856,Place_5,32.0,4.0,35.0,65.0,11.0,BAIK
13857,Place_5,32.0,4.0,28.0,65.0,11.0,BAIK
13858,Place_5,64.0,4.0,31.0,65.0,16.0,SEDANG
13859,Place_5,54.0,4.0,21.0,54.0,15.0,SEDANG
13860,Place_5,62.0,4.0,24.0,65.0,15.0,SEDANG
13861,Place_5,56.0,4.0,20.0,34.0,16.0,SEDANG
13862,Place_5,56.0,4.0,25.0,65.0,11.0,SEDANG
13863,Place_5,57.0,4.0,20.0,65.0,11.0,SEDANG
13864,Place_5,53.0,4.0,18.0,72.0,11.0,SEDANG
13865,Place_5,61.0,4.0,45.0,65.0,14.0,SEDANG
13866,Place_5,55.0,5.0,21.0,65.0,13.0,SEDANG
13867,Place_5,20.0,5.0,7.0,27.0,4.0,BAIK
13868,Place_5,21.0,5.0,6.0,13.0,3.0,BAIK
13869,Place_5,18.0,4.0,7.0,20.0,7.0,BAIK
13870,Place_5,21.0,5.0,11.0,25.0,11.0,BAIK
13871,Place_5,23.0,5.0,9.0,15.0,4.0,BAIK
13872,Place_5,18.0,5.0,7.0,24.0,4.0,BAIK
13873,Place_5,19.0,5.0,6.0,22.0,4.0,BAIK
13874,Place_5,30.0,5.0,9.0,65.0,6.0,BAIK
13875,Place_5,36.0,5.0,10.0,67.0,10.0,SEDANG
13876,Place_5,47.0,5.0,21.0,65.0,8.0,BAIK
13877,Place_5,49.0,6.0,23.0,60.0,18.0,SEDANG
13878,Place_5,43.0,7.0,26.0,65.0,12.0,BAIK
13879,Place_5,54.0,8.0,53.0,65.0,16.0,SEDANG
13880,Place_5,33.0,5.0,11.0,65.0,8.0,BAIK
13881,Place_5,26.0,9.0,24.0,65.0,13.0,BAIK
13882,Place_5,11.0,8.0,11.0,65.0,12.0,BAIK
13883,Place_5,5.0,8.0,11.0,65.0,30.0,BAIK
13884,Place_5,14.0,9.0,11.0,65.0,8.0,BAIK
13885,Place_5,7.0,9.0,11.0,65.0,43.0,BAIK
13886,Place_5,11.0,9.0,11.0,65.0,22.0,BAIK
13887,Place_5,12.0,11.0,11.0,51.0,63.0,SEDANG
13888,Place_5,18.0,10.0,24.0,47.0,12.0,BAIK
13889,Place_5,28.0,9.0,24.0,57.0,10.0,SEDANG
13890,Place_5,38.0,8.0,26.0,53.0,14.0,SEDANG
13891,Place_5,37.0,9.0,21.0,86.0,11.0,SEDANG
13892,Place_5,40.0,9.0,27.0,91.0,15.0,SEDANG
13893,Place_5,35.0,13.0,19.0,53.0,12.0,SEDANG
13894,Place_5,35.0,12.0,22.0,90.0,15.0,SEDANG
13895,Place_5,53.0,14.0,29.0,57.0,18.0,SEDANG
13896,Place_5,53.0,12.0,24.0,36.0,9.0,BAIK
13897,Place_5,53.0,9.0,23.0,71.0,14.0,SEDANG
13898,Place_5,53.0,13.0,41.0,80.0,17.0,SEDANG
13899,Place_5,53.0,13.0,32.0,38.0,16.0,BAIK
13900,Place_5,53.0,11.0,16.0,34.0,10.0,BAIK
13901,Place_5,53.0,10.0,30.0,64.0,10.0,SEDANG
13902,Place_5,53.0,9.0,21.0,70.0,11.0,SEDANG
13903,Place_5,53.0,12.0,44.0,59.0,11.0,SEDANG
13904,Place_5,53.0,9.0,24.0,46.0,11.0,BAIK
13905,Place_5,53.0,10.0,34.0,69.0,13.0,SEDANG
13906,Place_5,53.0,9.0,24.0,71.0,14.0,SEDANG
13907,Place_5,53.0,9.0,35.0,33.0,11.0,BAIK
13908,Place_5,53.0,11.0,19.0,30.0,12.0,BAIK
13909,Place_5,53.0,12.0,29.0,60.0,13.0,SEDANG
13910,Place_5,53.0,10.0,24.0,63.0,11.0,SEDANG
13911,Place_5,53.0,11.0,33.0,37.0,13.0,BAIK
13912,Place_5,53.0,12.0,24.0,26.0,13.0,BAIK
13913,Place_5,53.0,12.0,43.0,93.0,21.0,SEDANG
13914,Place_5,53.0,9.0,44.0,85.0,15.0,SEDANG
13915,Place_5,53.0,8.0,31.0,53.0,19.0,SEDANG
13916,Place_5,53.0,11.0,26.0,94.0,17.0,SEDANG
13917,Place_5,53.0,11.0,30.0,83.0,12.0,SEDANG
13918,Place_5,53.0,11.0,27.0,79.0,14.0,SEDANG
13919,Place_5,84.0,13.0,32.0,75.0,16.0,SEDANG
13920,Place_5,71.0,14.0,32.0,68.0,16.0,SEDANG
13921,Place_5,69.0,13.0,22.0,49.0,15.0,SEDANG
13922,Place_5,77.0,12.0,26.0,74.0,13.0,SEDANG
13923,Place_5,63.0,13.0,18.0,44.0,14.0,SEDANG
13924,Place_5,68.0,12.0,22.0,82.0,12.0,SEDANG
13925,Place_5,63.0,10.0,14.0,70.0,8.0,SEDANG
13926,Place_5,72.0,12.0,21.0,76.0,10.0,SEDANG
13927,Place_5,78.0,13.0,23.0,84.0,11.0,SEDANG
13928,Place_5,101.0,11.0,37.0,65.0,11.0,TIDAK SEHAT
13929,Place_5,114.0,9.0,11.0,65.0,8.0,TIDAK SEHAT
13930,Place_5,105.0,9.0,11.0,65.0,8.0,TIDAK SEHAT
13931,Place_5,66.0,10.0,17.0,66.0,11.0,SEDANG
13932,Place_5,88.0,11.0,21.0,96.0,10.0,SEDANG
13933,Place_5,79.0,17.0,17.0,94.0,14.0,SEDANG
13934,Place_5,71.0,12.0,16.0,74.0,10.0,SEDANG
13935,Place_5,72.0,12.0,17.0,67.0,11.0,SEDANG
13936,Place_5,75.0,11.0,19.0,99.0,11.0,SEDANG
13937,Place_5,76.0,13.0,19.0,77.0,11.0,SEDANG
13938,Place_5,114.0,12.0,46.0,87.0,16.0,TIDAK SEHAT
13939,Place_5,77.0,12.0,22.0,84.0,12.0,SEDANG
13940,Place_5,76.0,14.0,19.0,91.0,13.0,SEDANG
13941,Place_5,77.0,11.0,19.0,76.0,11.0,SEDANG
13942,Place_5,70.0,11.0,14.0,72.0,9.0,SEDANG
13943,Place_5,71.0,12.0,17.0,73.0,10.0,SEDANG
13944,Place_5,70.0,12.0,16.0,51.0,13.0,SEDANG
13945,Place_5,59.0,12.0,13.0,35.0,10.0,SEDANG
13946,Place_5,60.0,14.0,11.0,29.0,11.0,SEDANG
13947,Place_5,61.0,11.0,13.0,27.0,9.0,SEDANG
13948,Place_5,60.0,11.0,14.0,27.0,8.0,SEDANG
13949,Place_5,45.0,13.0,11.0,30.0,7.0,BAIK
13950,Place_5,55.0,12.0,13.0,38.0,6.0,SEDANG
13951,Place_5,49.0,11.0,10.0,37.0,6.0,BAIK
13952,Place_5,45.0,11.0,8.0,36.0,7.0,BAIK
13953,Place_5,52.0,10.0,10.0,40.0,7.0,SEDANG
13954,Place_5,48.0,11.0,9.0,34.0,8.0,BAIK
13955,Place_5,53.0,12.0,11.0,58.0,8.0,SEDANG
13956,Place_5,58.0,11.0,12.0,40.0,8.0,SEDANG
13957,Place_5,59.0,11.0,11.0,36.0,7.0,SEDANG
13958,Place_5,52.0,12.0,11.0,58.0,8.0,SEDANG
13959,Place_5,58.0,11.0,15.0,76.0,11.0,SEDANG
13960,Place_5,61.0,10.0,16.0,49.0,10.0,SEDANG
13961,Place_5,51.0,12.0,14.0,43.0,10.0,SEDANG
13962,Place_5,53.0,13.0,13.0,40.0,11.0,SEDANG
13963,Place_5,60.0,11.0,17.0,58.0,10.0,SEDANG
13964,Place_5,67.0,11.0,19.0,77.0,11.0,SEDANG
13965,Place_5,69.0,9.0,29.0,59.0,12.0,SEDANG
13966,Place_5,66.0,9.0,24.0,89.0,11.0,SEDANG
13967,Place_5,62.0,11.0,17.0,39.0,13.0,SEDANG
13968,Place_5,75.0,13.0,30.0,86.0,14.0,SEDANG
13969,Place_5,63.0,11.0,19.0,64.0,11.0,SEDANG
13970,Place_5,62.0,12.0,19.0,68.0,14.0,SEDANG
13971,Place_5,60.0,10.0,17.0,76.0,9.0,SEDANG
13972,Place_5,57.0,10.0,15.0,73.0,8.0,SEDANG
13973,Place_5,69.0,11.0,19.0,45.0,14.0,SEDANG
13974,Place_5,58.0,12.0,15.0,41.0,9.0,SEDANG
13975,Place_5,53.0,12.0,15.0,48.0,10.0,SEDANG
13976,Place_5,55.0,11.0,14.0,62.0,10.0,SEDANG
13977,Place_5,69.0,10.0,24.0,44.0,14.0,SEDANG
13978,Place_5,56.0,10.0,17.0,34.0,10.0,SEDANG
13979,Place_5,56.0,12.0,12.0,57.0,12.0,SEDANG
13980,Place_5,58.0,11.0,11.0,48.0,11.0,SEDANG
13981,Place_5,57.0,11.0,10.0,49.0,8.0,SEDANG
13982,Place_5,57.0,12.0,13.0,45.0,10.0,SEDANG
13983,Place_5,60.0,12.0,14.0,61.0,12.0,SEDANG
13984,Place_5,73.0,10.0,23.0,75.0,12.0,SEDANG
13985,Place_5,63.0,10.0,22.0,82.0,11.0,SEDANG
13986,Place_5,61.0,11.0,16.0,79.0,10.0,SEDANG
13987,Place_5,64.0,10.0,17.0,53.0,9.0,SEDANG
